scenario,rep,phase,consensus,batch,tps,orderer_count,round_label,container,cpu_avg,cpu_max,mem_avg_mb,mem_max_mb,traffic_in_mb,traffic_out_mb,disc_read_b,disc_write_mb,SourceFile,SourceFolder,role
SmartBFT_b100_tps100_ord10,1,SUBMIT,SmartBFT,100,100,10,submitEvidence,/orderer9.example.com,2.1,4.34,153.0,211.0,94.4,27.6,,92.5,SmartBFT_b100_tps100_ord10_resource_metrics.csv,SmartBFT_b100_tps100_ord10,orderer
SmartBFT_b100_tps100_ord10,1,SUBMIT,SmartBFT,100,100,10,submitEvidence,/orderer6.example.com,2.49,5.18,151.0,216.0,94.4,27.6,,92.5,SmartBFT_b100_tps100_ord10_resource_metrics.csv,SmartBFT_b100_tps100_ord10,orderer
SmartBFT_b100_tps100_ord10,1,SUBMIT,SmartBFT,100,100,10,submitEvidence,/couchdb1,2.86,9.03,78.5,86.8,12.7,4.53,,19.5,SmartBFT_b100_tps100_ord10_resource_metrics.csv,SmartBFT_b100_tps100_ord10,couchdb
SmartBFT_b100_tps100_ord10,1,SUBMIT,SmartBFT,100,100,10,submitEvidence,/orderer4.example.com,2.66,5.37,149.0,219.0,94.4,27.6,,92.5,SmartBFT_b100_tps100_ord10_resource_metrics.csv,SmartBFT_b100_tps100_ord10,orderer
SmartBFT_b100_tps100_ord10,1,SUBMIT,SmartBFT,100,100,10,submitEvidence,/orderer3.example.com,2.62,5.25,144.0,193.0,94.6,27.5,,92.5,SmartBFT_b100_tps100_ord10_resource_metrics.csv,SmartBFT_b100_tps100_ord10,orderer
SmartBFT_b100_tps100_ord10,1,SUBMIT,SmartBFT,100,100,10,submitEvidence,/orderer7.example.com,2.3,4.47,147.0,206.0,94.4,27.6,,92.5,SmartBFT_b100_tps100_ord10_resource_metrics.csv,SmartBFT_b100_tps100_ord10,orderer
SmartBFT_b100_tps100_ord10,1,SUBMIT,SmartBFT,100,100,10,submitEvidence,/orderer8.example.com,2.7,5.75,147.0,218.0,94.5,27.6,,92.5,SmartBFT_b100_tps100_ord10_resource_metrics.csv,SmartBFT_b100_tps100_ord10,orderer
SmartBFT_b100_tps100_ord10,1,SUBMIT,SmartBFT,100,100,10,submitEvidence,/orderer5.example.com,2.32,4.53,141.0,195.0,94.5,73.9,,92.5,SmartBFT_b100_tps100_ord10_resource_metrics.csv,SmartBFT_b100_tps100_ord10,orderer
SmartBFT_b100_tps100_ord10,1,SUBMIT,SmartBFT,100,100,10,submitEvidence,/ca_orderer,0.0,0.0,8.57,8.57,0.00036,0.0,,0.0,SmartBFT_b100_tps100_ord10_resource_metrics.csv,SmartBFT_b100_tps100_ord10,ca
SmartBFT_b100_tps100_ord10,1,SUBMIT,SmartBFT,100,100,10,submitEvidence,/ca_org2,0.0,0.0,10.7,10.7,0.000427,0.0,,0.0,SmartBFT_b100_tps100_ord10_resource_metrics.csv,SmartBFT_b100_tps100_ord10,ca
SmartBFT_b100_tps100_ord10,1,SUBMIT,SmartBFT,100,100,10,submitEvidence,/ca_org1,0.0,0.0,9.93,9.93,0.00036,0.0,,0.0,SmartBFT_b100_tps100_ord10_resource_metrics.csv,SmartBFT_b100_tps100_ord10,ca
SmartBFT_b100_tps100_ord10,1,SUBMIT,SmartBFT,100,100,10,submitEvidence,ORDERERS_AGG,2.782,5.873,149.8,212.1,1132.2,763.1,,925.0,SmartBFT_b100_tps100_ord10_resource_metrics.csv,SmartBFT_b100_tps100_ord10,orderers_agg
SmartBFT_b100_tps100_ord10,1,RETRIEVE,SmartBFT,100,100,10,retrieveEvidenceAndLog,/dev-peer0.org1.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,0.0,0.01,79.5,79.5,0.00547,0.0048,0.0,0.0,SmartBFT_b100_tps100_ord10_resource_metrics.csv,SmartBFT_b100_tps100_ord10,chaincode
SmartBFT_b100_tps100_ord10,1,RETRIEVE,SmartBFT,100,100,10,retrieveEvidenceAndLog,/dev-peer0.org2.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,2.57,4.39,73.5,75.5,18.1,20.3,0.0,0.0,SmartBFT_b100_tps100_ord10_resource_metrics.csv,SmartBFT_b100_tps100_ord10,chaincode
SmartBFT_b100_tps100_ord10,1,RETRIEVE,SmartBFT,100,100,10,retrieveEvidenceAndLog,/peer0.org1.example.com,0.65,4.27,250.0,263.0,46.6,7.38,0.0,41.1,SmartBFT_b100_tps100_ord10_resource_metrics.csv,SmartBFT_b100_tps100_ord10,peer
SmartBFT_b100_tps100_ord10,1,RETRIEVE,SmartBFT,100,100,10,retrieveEvidenceAndLog,/peer0.org2.example.com,6.79,11.13,264.0,293.0,136.0,444.0,0.0,41.1,SmartBFT_b100_tps100_ord10_resource_metrics.csv,SmartBFT_b100_tps100_ord10,peer
SmartBFT_b100_tps100_ord10,1,RETRIEVE,SmartBFT,100,100,10,retrieveEvidenceAndLog,/orderer10.example.com,2.52,5.11,169.0,183.0,74.9,53.8,0.0,73.0,SmartBFT_b100_tps100_ord10_resource_metrics.csv,SmartBFT_b100_tps100_ord10,orderer
SmartBFT_b100_tps100_ord10,1,RETRIEVE,SmartBFT,100,100,10,retrieveEvidenceAndLog,/orderer2.example.com,2.17,4.11,168.0,190.0,74.8,17.1,0.0,73.0,SmartBFT_b100_tps100_ord10_resource_metrics.csv,SmartBFT_b100_tps100_ord10,orderer
SmartBFT_b100_tps100_ord10,1,RETRIEVE,SmartBFT,100,100,10,retrieveEvidenceAndLog,/orderer.example.com,4.87,11.22,189.0,223.0,180.0,333.0,0.0,73.0,SmartBFT_b100_tps100_ord10_resource_metrics.csv,SmartBFT_b100_tps100_ord10,orderer
SmartBFT_b100_tps100_ord10,1,RETRIEVE,SmartBFT,100,100,10,retrieveEvidenceAndLog,/couchdb0,2.79,8.59,63.7,68.7,7.18,9.86,0.0,15.8,SmartBFT_b100_tps100_ord10_resource_metrics.csv,SmartBFT_b100_tps100_ord10,couchdb
SmartBFT_b100_tps100_ord10,1,RETRIEVE,SmartBFT,100,100,10,retrieveEvidenceAndLog,/orderer9.example.com,2.69,5.25,164.0,180.0,74.8,17.3,0.0,73.0,SmartBFT_b100_tps100_ord10_resource_metrics.csv,SmartBFT_b100_tps100_ord10,orderer
SmartBFT_b100_tps100_ord10,1,RETRIEVE,SmartBFT,100,100,10,retrieveEvidenceAndLog,/orderer6.example.com,2.19,4.21,165.0,185.0,74.8,17.1,0.0,73.0,SmartBFT_b100_tps100_ord10_resource_metrics.csv,SmartBFT_b100_tps100_ord10,orderer
SmartBFT_b100_tps100_ord10,1,RETRIEVE,SmartBFT,100,100,10,retrieveEvidenceAndLog,/couchdb1,4.71,11.11,60.5,66.0,8.22,8.99,0.0,15.8,SmartBFT_b100_tps100_ord10_resource_metrics.csv,SmartBFT_b100_tps100_ord10,couchdb
SmartBFT_b100_tps100_ord10,1,RETRIEVE,SmartBFT,100,100,10,retrieveEvidenceAndLog,/orderer4.example.com,2.06,4.33,168.0,184.0,74.8,17.4,0.0,73.0,SmartBFT_b100_tps100_ord10_resource_metrics.csv,SmartBFT_b100_tps100_ord10,orderer
SmartBFT_b100_tps100_ord10,1,RETRIEVE,SmartBFT,100,100,10,retrieveEvidenceAndLog,/orderer3.example.com,2.0,4.29,170.0,198.0,74.8,17.1,0.0,73.0,SmartBFT_b100_tps100_ord10_resource_metrics.csv,SmartBFT_b100_tps100_ord10,orderer
SmartBFT_b100_tps100_ord10,1,RETRIEVE,SmartBFT,100,100,10,retrieveEvidenceAndLog,/orderer7.example.com,2.51,5.58,169.0,191.0,74.8,17.5,0.0,73.0,SmartBFT_b100_tps100_ord10_resource_metrics.csv,SmartBFT_b100_tps100_ord10,orderer
SmartBFT_b100_tps100_ord10,1,RETRIEVE,SmartBFT,100,100,10,retrieveEvidenceAndLog,/orderer8.example.com,2.05,4.35,173.0,192.0,74.8,17.5,0.0,73.0,SmartBFT_b100_tps100_ord10_resource_metrics.csv,SmartBFT_b100_tps100_ord10,orderer
SmartBFT_b100_tps100_ord10,1,RETRIEVE,SmartBFT,100,100,10,retrieveEvidenceAndLog,/orderer5.example.com,2.35,5.07,167.0,181.0,74.9,54.2,0.0,73.0,SmartBFT_b100_tps100_ord10_resource_metrics.csv,SmartBFT_b100_tps100_ord10,orderer
SmartBFT_b100_tps100_ord10,1,RETRIEVE,SmartBFT,100,100,10,retrieveEvidenceAndLog,/ca_orderer,0.0,0.0,8.52,8.57,0.000601,0.0,0.0,0.0,SmartBFT_b100_tps100_ord10_resource_metrics.csv,SmartBFT_b100_tps100_ord10,ca
SmartBFT_b100_tps100_ord10,1,RETRIEVE,SmartBFT,100,100,10,retrieveEvidenceAndLog,/ca_org2,0.0,0.0,9.44,10.7,0.000601,0.0,0.0,0.0,SmartBFT_b100_tps100_ord10_resource_metrics.csv,SmartBFT_b100_tps100_ord10,ca
SmartBFT_b100_tps100_ord10,1,RETRIEVE,SmartBFT,100,100,10,retrieveEvidenceAndLog,/ca_org1,0.0,0.0,9.42,9.93,0.000601,0.0,0.0,0.0,SmartBFT_b100_tps100_ord10_resource_metrics.csv,SmartBFT_b100_tps100_ord10,ca
SmartBFT_b100_tps100_ord10,1,RETRIEVE,SmartBFT,100,100,10,retrieveEvidenceAndLog,ORDERERS_AGG,2.541,5.352,170.2,190.7,853.4,562.0,,730.0,SmartBFT_b100_tps100_ord10_resource_metrics.csv,SmartBFT_b100_tps100_ord10,orderers_agg
SmartBFT_b100_tps100_ord10,2,SUBMIT,SmartBFT,100,100,10,submitEvidence,/dev-peer0.org1.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,2.81,6.75,76.8,80.3,30.4,23.0,0.0,0.0,SmartBFT_b100_tps100_ord10_resource_metrics.csv,SmartBFT_b100_tps100_ord10,chaincode
SmartBFT_b100_tps100_ord10,2,SUBMIT,SmartBFT,100,100,10,submitEvidence,/dev-peer0.org2.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,0.0,0.0,50.3,50.3,0.00534,0.00481,0.0,0.0,SmartBFT_b100_tps100_ord10_resource_metrics.csv,SmartBFT_b100_tps100_ord10,chaincode
SmartBFT_b100_tps100_ord10,2,SUBMIT,SmartBFT,100,100,10,submitEvidence,/peer0.org2.example.com,0.97,4.28,197.0,247.0,51.1,12.9,0.0,49.2,SmartBFT_b100_tps100_ord10_resource_metrics.csv,SmartBFT_b100_tps100_ord10,peer
SmartBFT_b100_tps100_ord10,2,SUBMIT,SmartBFT,100,100,10,submitEvidence,/peer0.org1.example.com,7.52,12.34,232.0,306.0,165.0,570.0,0.0,49.2,SmartBFT_b100_tps100_ord10_resource_metrics.csv,SmartBFT_b100_tps100_ord10,peer
SmartBFT_b100_tps100_ord10,2,SUBMIT,SmartBFT,100,100,10,submitEvidence,/couchdb0,4.79,11.1,78.5,84.6,14.7,6.61,0.0,19.7,SmartBFT_b100_tps100_ord10_resource_metrics.csv,SmartBFT_b100_tps100_ord10,couchdb
SmartBFT_b100_tps100_ord10,2,SUBMIT,SmartBFT,100,100,10,submitEvidence,/couchdb1,2.61,8.62,79.6,90.7,12.7,4.53,0.0,19.7,SmartBFT_b100_tps100_ord10_resource_metrics.csv,SmartBFT_b100_tps100_ord10,couchdb
SmartBFT_b100_tps100_ord10,2,SUBMIT,SmartBFT,100,100,10,submitEvidence,/orderer8.example.com,2.82,6.32,152.0,208.0,94.4,25.5,0.0,92.4,SmartBFT_b100_tps100_ord10_resource_metrics.csv,SmartBFT_b100_tps100_ord10,orderer
SmartBFT_b100_tps100_ord10,2,SUBMIT,SmartBFT,100,100,10,submitEvidence,/orderer7.example.com,2.08,4.13,142.0,197.0,94.3,25.4,0.0,92.4,SmartBFT_b100_tps100_ord10_resource_metrics.csv,SmartBFT_b100_tps100_ord10,orderer
SmartBFT_b100_tps100_ord10,2,SUBMIT,SmartBFT,100,100,10,submitEvidence,/orderer5.example.com,2.65,5.39,147.0,212.0,94.4,25.5,0.0,92.4,SmartBFT_b100_tps100_ord10_resource_metrics.csv,SmartBFT_b100_tps100_ord10,orderer
SmartBFT_b100_tps100_ord10,2,SUBMIT,SmartBFT,100,100,10,submitEvidence,/orderer4.example.com,2.53,5.47,153.0,217.0,94.5,71.7,0.0,92.4,SmartBFT_b100_tps100_ord10_resource_metrics.csv,SmartBFT_b100_tps100_ord10,orderer
SmartBFT_b100_tps100_ord10,2,SUBMIT,SmartBFT,100,100,10,submitEvidence,/orderer2.example.com,2.4,5.3,157.0,207.0,94.4,25.5,0.0,92.4,SmartBFT_b100_tps100_ord10_resource_metrics.csv,SmartBFT_b100_tps100_ord10,orderer
SmartBFT_b100_tps100_ord10,2,SUBMIT,SmartBFT,100,100,10,submitEvidence,/orderer6.example.com,2.03,4.43,150.0,204.0,94.4,25.4,0.0,92.4,SmartBFT_b100_tps100_ord10_resource_metrics.csv,SmartBFT_b100_tps100_ord10,orderer
SmartBFT_b100_tps100_ord10,2,SUBMIT,SmartBFT,100,100,10,submitEvidence,/orderer3.example.com,2.97,6.49,149.0,203.0,94.4,25.4,0.0,92.4,SmartBFT_b100_tps100_ord10_resource_metrics.csv,SmartBFT_b100_tps100_ord10,orderer
SmartBFT_b100_tps100_ord10,2,SUBMIT,SmartBFT,100,100,10,submitEvidence,/orderer.example.com,6.09,12.16,159.0,233.0,262.0,421.0,0.0,92.4,SmartBFT_b100_tps100_ord10_resource_metrics.csv,SmartBFT_b100_tps100_ord10,orderer
SmartBFT_b100_tps100_ord10,2,SUBMIT,SmartBFT,100,100,10,submitEvidence,/orderer10.example.com,2.0,4.23,154.0,205.0,94.4,25.6,0.0,92.4,SmartBFT_b100_tps100_ord10_resource_metrics.csv,SmartBFT_b100_tps100_ord10,orderer
SmartBFT_b100_tps100_ord10,2,SUBMIT,SmartBFT,100,100,10,submitEvidence,/orderer9.example.com,1.82,4.24,150.0,204.0,94.5,71.7,0.0,92.4,SmartBFT_b100_tps100_ord10_resource_metrics.csv,SmartBFT_b100_tps100_ord10,orderer
SmartBFT_b100_tps100_ord10,2,SUBMIT,SmartBFT,100,100,10,submitEvidence,/ca_orderer,0.0,0.0,9.93,9.93,0.00036,0.0,0.0,0.0,SmartBFT_b100_tps100_ord10_resource_metrics.csv,SmartBFT_b100_tps100_ord10,ca
SmartBFT_b100_tps100_ord10,2,SUBMIT,SmartBFT,100,100,10,submitEvidence,/ca_org2,0.0,0.0,9.99,10.8,0.00036,0.0,0.0,0.0,SmartBFT_b100_tps100_ord10_resource_metrics.csv,SmartBFT_b100_tps100_ord10,ca
SmartBFT_b100_tps100_ord10,2,SUBMIT,SmartBFT,100,100,10,submitEvidence,/ca_org1,0.0,0.0,9.94,10.9,0.00036,0.0,0.0,0.0,SmartBFT_b100_tps100_ord10_resource_metrics.csv,SmartBFT_b100_tps100_ord10,ca
SmartBFT_b100_tps100_ord10,2,SUBMIT,SmartBFT,100,100,10,submitEvidence,ORDERERS_AGG,2.739,5.816,151.3,209.0,1111.7,742.7,,924.0,SmartBFT_b100_tps100_ord10_resource_metrics.csv,SmartBFT_b100_tps100_ord10,orderers_agg
SmartBFT_b100_tps100_ord10,2,RETRIEVE,SmartBFT,100,100,10,retrieveEvidenceAndLog,/dev-peer0.org1.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,0.0,0.0,80.0,80.0,0.00483,0.00453,0.0,0.0,SmartBFT_b100_tps100_ord10_resource_metrics.csv,SmartBFT_b100_tps100_ord10,chaincode
SmartBFT_b100_tps100_ord10,2,RETRIEVE,SmartBFT,100,100,10,retrieveEvidenceAndLog,/dev-peer0.org2.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,2.73,5.09,73.0,77.4,18.2,20.4,0.0,0.0,SmartBFT_b100_tps100_ord10_resource_metrics.csv,SmartBFT_b100_tps100_ord10,chaincode
SmartBFT_b100_tps100_ord10,2,RETRIEVE,SmartBFT,100,100,10,retrieveEvidenceAndLog,/peer0.org2.example.com,7.6,11.08,260.0,279.0,137.0,444.0,0.0,41.1,SmartBFT_b100_tps100_ord10_resource_metrics.csv,SmartBFT_b100_tps100_ord10,peer
SmartBFT_b100_tps100_ord10,2,RETRIEVE,SmartBFT,100,100,10,retrieveEvidenceAndLog,/peer0.org1.example.com,1.68,4.5,250.0,264.0,46.6,7.36,0.0,41.1,SmartBFT_b100_tps100_ord10_resource_metrics.csv,SmartBFT_b100_tps100_ord10,peer
SmartBFT_b100_tps100_ord10,2,RETRIEVE,SmartBFT,100,100,10,retrieveEvidenceAndLog,/couchdb0,2.16,9.54,62.4,68.5,7.18,9.85,0.0,15.8,SmartBFT_b100_tps100_ord10_resource_metrics.csv,SmartBFT_b100_tps100_ord10,couchdb
SmartBFT_b100_tps100_ord10,2,RETRIEVE,SmartBFT,100,100,10,retrieveEvidenceAndLog,/couchdb1,5.06,10.94,61.4,65.8,8.23,8.99,0.0,15.8,SmartBFT_b100_tps100_ord10_resource_metrics.csv,SmartBFT_b100_tps100_ord10,couchdb
SmartBFT_b100_tps100_ord10,2,RETRIEVE,SmartBFT,100,100,10,retrieveEvidenceAndLog,/orderer8.example.com,2.21,4.51,167.0,183.0,74.7,15.0,0.0,73.0,SmartBFT_b100_tps100_ord10_resource_metrics.csv,SmartBFT_b100_tps100_ord10,orderer
SmartBFT_b100_tps100_ord10,2,RETRIEVE,SmartBFT,100,100,10,retrieveEvidenceAndLog,/orderer7.example.com,2.24,4.61,166.0,183.0,74.8,15.1,0.0,73.0,SmartBFT_b100_tps100_ord10_resource_metrics.csv,SmartBFT_b100_tps100_ord10,orderer
SmartBFT_b100_tps100_ord10,2,RETRIEVE,SmartBFT,100,100,10,retrieveEvidenceAndLog,/orderer5.example.com,1.71,4.11,161.0,179.0,74.7,15.0,0.0,73.0,SmartBFT_b100_tps100_ord10_resource_metrics.csv,SmartBFT_b100_tps100_ord10,orderer
SmartBFT_b100_tps100_ord10,2,RETRIEVE,SmartBFT,100,100,10,retrieveEvidenceAndLog,/orderer4.example.com,1.72,3.56,167.0,179.0,74.8,51.4,0.0,73.0,SmartBFT_b100_tps100_ord10_resource_metrics.csv,SmartBFT_b100_tps100_ord10,orderer
SmartBFT_b100_tps100_ord10,2,RETRIEVE,SmartBFT,100,100,10,retrieveEvidenceAndLog,/orderer2.example.com,1.74,3.88,163.0,187.0,74.7,14.9,0.0,73.0,SmartBFT_b100_tps100_ord10_resource_metrics.csv,SmartBFT_b100_tps100_ord10,orderer
SmartBFT_b100_tps100_ord10,2,RETRIEVE,SmartBFT,100,100,10,retrieveEvidenceAndLog,/orderer6.example.com,2.21,4.61,167.0,187.0,74.8,15.2,0.0,73.0,SmartBFT_b100_tps100_ord10_resource_metrics.csv,SmartBFT_b100_tps100_ord10,orderer
SmartBFT_b100_tps100_ord10,2,RETRIEVE,SmartBFT,100,100,10,retrieveEvidenceAndLog,/orderer3.example.com,2.17,4.42,167.0,183.0,74.7,15.1,0.0,73.0,SmartBFT_b100_tps100_ord10_resource_metrics.csv,SmartBFT_b100_tps100_ord10,orderer
SmartBFT_b100_tps100_ord10,2,RETRIEVE,SmartBFT,100,100,10,retrieveEvidenceAndLog,/orderer.example.com,4.97,11.27,184.0,213.0,159.0,332.0,0.0,73.0,SmartBFT_b100_tps100_ord10_resource_metrics.csv,SmartBFT_b100_tps100_ord10,orderer
SmartBFT_b100_tps100_ord10,2,RETRIEVE,SmartBFT,100,100,10,retrieveEvidenceAndLog,/orderer10.example.com,2.18,4.57,165.0,182.0,74.7,15.0,0.0,73.0,SmartBFT_b100_tps100_ord10_resource_metrics.csv,SmartBFT_b100_tps100_ord10,orderer
SmartBFT_b100_tps100_ord10,2,RETRIEVE,SmartBFT,100,100,10,retrieveEvidenceAndLog,/orderer9.example.com,2.11,4.51,161.0,179.0,74.8,52.0,0.0,73.0,SmartBFT_b100_tps100_ord10_resource_metrics.csv,SmartBFT_b100_tps100_ord10,orderer
SmartBFT_b100_tps100_ord10,2,RETRIEVE,SmartBFT,100,100,10,retrieveEvidenceAndLog,/ca_orderer,0.0,0.0,8.59,9.94,0.00036,0.0,0.0,0.0,SmartBFT_b100_tps100_ord10_resource_metrics.csv,SmartBFT_b100_tps100_ord10,ca
SmartBFT_b100_tps100_ord10,2,RETRIEVE,SmartBFT,100,100,10,retrieveEvidenceAndLog,/ca_org2,0.0,0.0,9.2,9.75,0.00036,0.0,0.0,0.0,SmartBFT_b100_tps100_ord10_resource_metrics.csv,SmartBFT_b100_tps100_ord10,ca
SmartBFT_b100_tps100_ord10,2,RETRIEVE,SmartBFT,100,100,10,retrieveEvidenceAndLog,/ca_org1,0.0,0.0,9.19,9.67,0.00036,0.0,0.0,0.0,SmartBFT_b100_tps100_ord10_resource_metrics.csv,SmartBFT_b100_tps100_ord10,ca
SmartBFT_b100_tps100_ord10,2,RETRIEVE,SmartBFT,100,100,10,retrieveEvidenceAndLog,ORDERERS_AGG,2.326,5.005,166.8,185.5,831.7,540.7,,730.0,SmartBFT_b100_tps100_ord10_resource_metrics.csv,SmartBFT_b100_tps100_ord10,orderers_agg
SmartBFT_b100_tps100_ord10,3,SUBMIT,SmartBFT,100,100,10,submitEvidence,/dev-peer0.org1.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,2.78,5.02,76.0,79.3,30.5,23.0,0.0,0.0,SmartBFT_b100_tps100_ord10_resource_metrics.csv,SmartBFT_b100_tps100_ord10,chaincode
SmartBFT_b100_tps100_ord10,3,SUBMIT,SmartBFT,100,100,10,submitEvidence,/dev-peer0.org2.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,0.0,0.0,50.1,50.1,0.00496,0.00479,0.0,0.0,SmartBFT_b100_tps100_ord10_resource_metrics.csv,SmartBFT_b100_tps100_ord10,chaincode
SmartBFT_b100_tps100_ord10,3,SUBMIT,SmartBFT,100,100,10,submitEvidence,/peer0.org1.example.com,7.58,11.77,237.0,296.0,165.0,570.0,0.0,49.2,SmartBFT_b100_tps100_ord10_resource_metrics.csv,SmartBFT_b100_tps100_ord10,peer
SmartBFT_b100_tps100_ord10,3,SUBMIT,SmartBFT,100,100,10,submitEvidence,/peer0.org2.example.com,1.34,4.57,198.0,258.0,51.1,12.9,0.0,49.2,SmartBFT_b100_tps100_ord10_resource_metrics.csv,SmartBFT_b100_tps100_ord10,peer
SmartBFT_b100_tps100_ord10,3,SUBMIT,SmartBFT,100,100,10,submitEvidence,/orderer.example.com,3.87,8.9,148.0,207.0,241.0,468.0,0.0,92.5,SmartBFT_b100_tps100_ord10_resource_metrics.csv,SmartBFT_b100_tps100_ord10,orderer
SmartBFT_b100_tps100_ord10,3,SUBMIT,SmartBFT,100,100,10,submitEvidence,/orderer5.example.com,1.78,4.11,140.0,202.0,94.4,23.2,0.0,92.5,SmartBFT_b100_tps100_ord10_resource_metrics.csv,SmartBFT_b100_tps100_ord10,orderer
SmartBFT_b100_tps100_ord10,3,SUBMIT,SmartBFT,100,100,10,submitEvidence,/orderer9.example.com,2.1,5.21,155.0,209.0,94.4,23.1,0.0,92.5,SmartBFT_b100_tps100_ord10_resource_metrics.csv,SmartBFT_b100_tps100_ord10,orderer
SmartBFT_b100_tps100_ord10,3,SUBMIT,SmartBFT,100,100,10,submitEvidence,/orderer8.example.com,2.12,5.02,152.0,209.0,94.4,23.1,0.0,92.5,SmartBFT_b100_tps100_ord10_resource_metrics.csv,SmartBFT_b100_tps100_ord10,orderer
SmartBFT_b100_tps100_ord10,3,SUBMIT,SmartBFT,100,100,10,submitEvidence,/orderer4.example.com,2.26,5.24,151.0,204.0,94.5,69.6,0.0,92.5,SmartBFT_b100_tps100_ord10_resource_metrics.csv,SmartBFT_b100_tps100_ord10,orderer
SmartBFT_b100_tps100_ord10,3,SUBMIT,SmartBFT,100,100,10,submitEvidence,/orderer10.example.com,2.28,5.38,145.0,201.0,94.4,23.2,0.0,92.5,SmartBFT_b100_tps100_ord10_resource_metrics.csv,SmartBFT_b100_tps100_ord10,orderer
SmartBFT_b100_tps100_ord10,3,SUBMIT,SmartBFT,100,100,10,submitEvidence,/orderer3.example.com,2.59,6.37,152.0,210.0,94.4,23.1,0.0,92.5,SmartBFT_b100_tps100_ord10_resource_metrics.csv,SmartBFT_b100_tps100_ord10,orderer
SmartBFT_b100_tps100_ord10,3,SUBMIT,SmartBFT,100,100,10,submitEvidence,/orderer2.example.com,1.88,4.17,145.0,196.0,94.4,23.3,0.0,92.5,SmartBFT_b100_tps100_ord10_resource_metrics.csv,SmartBFT_b100_tps100_ord10,orderer
SmartBFT_b100_tps100_ord10,3,SUBMIT,SmartBFT,100,100,10,submitEvidence,/couchdb1,3.14,8.99,78.2,87.9,12.7,4.54,0.0,19.8,SmartBFT_b100_tps100_ord10_resource_metrics.csv,SmartBFT_b100_tps100_ord10,couchdb
SmartBFT_b100_tps100_ord10,3,SUBMIT,SmartBFT,100,100,10,submitEvidence,/orderer6.example.com,1.79,4.04,147.0,204.0,94.4,23.2,0.0,92.5,SmartBFT_b100_tps100_ord10_resource_metrics.csv,SmartBFT_b100_tps100_ord10,orderer
SmartBFT_b100_tps100_ord10,3,SUBMIT,SmartBFT,100,100,10,submitEvidence,/couchdb0,5.47,12.26,78.9,89.4,14.7,6.61,0.0,19.8,SmartBFT_b100_tps100_ord10_resource_metrics.csv,SmartBFT_b100_tps100_ord10,couchdb
SmartBFT_b100_tps100_ord10,3,SUBMIT,SmartBFT,100,100,10,submitEvidence,/orderer7.example.com,1.68,3.95,144.0,200.0,94.4,23.1,0.0,92.5,SmartBFT_b100_tps100_ord10_resource_metrics.csv,SmartBFT_b100_tps100_ord10,orderer
SmartBFT_b100_tps100_ord10,3,SUBMIT,SmartBFT,100,100,10,submitEvidence,/ca_orderer,0.0,0.0,8.89,8.89,0.0,0.0,0.0,0.0,SmartBFT_b100_tps100_ord10_resource_metrics.csv,SmartBFT_b100_tps100_ord10,ca
SmartBFT_b100_tps100_ord10,3,SUBMIT,SmartBFT,100,100,10,submitEvidence,/ca_org2,0.0,0.0,10.7,10.7,0.0,0.0,0.0,0.0,SmartBFT_b100_tps100_ord10_resource_metrics.csv,SmartBFT_b100_tps100_ord10,ca
SmartBFT_b100_tps100_ord10,3,SUBMIT,SmartBFT,100,100,10,submitEvidence,/ca_org1,0.0,0.0,11.0,11.1,6.68e-05,0.0,0.0,0.0,SmartBFT_b100_tps100_ord10_resource_metrics.csv,SmartBFT_b100_tps100_ord10,ca
SmartBFT_b100_tps100_ord10,3,SUBMIT,SmartBFT,100,100,10,submitEvidence,ORDERERS_AGG,2.235,5.239,147.9,204.2,1090.7,722.9,,925.0,SmartBFT_b100_tps100_ord10_resource_metrics.csv,SmartBFT_b100_tps100_ord10,orderers_agg
SmartBFT_b100_tps100_ord10,3,RETRIEVE,SmartBFT,100,100,10,retrieveEvidenceAndLog,/dev-peer0.org1.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,0.0,0.0,77.7,77.7,0.00454,0.00448,0.0,0.0,SmartBFT_b100_tps100_ord10_resource_metrics.csv,SmartBFT_b100_tps100_ord10,chaincode
SmartBFT_b100_tps100_ord10,3,RETRIEVE,SmartBFT,100,100,10,retrieveEvidenceAndLog,/dev-peer0.org2.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,2.68,5.28,74.0,77.9,18.1,20.3,0.0,0.0,SmartBFT_b100_tps100_ord10_resource_metrics.csv,SmartBFT_b100_tps100_ord10,chaincode
