scenario,consensus,batch,tps,round_label,phase,rep,role,role_count,cpu_avg_mean,cpu_max_peak,mem_avg_mb_mean,mem_max_mb_peak,traffic_in_mb_sum,traffic_out_mb_sum,disk_write_mb_sum,disk_read_b_sum,tx_duration_s,traffic_in_mbps,traffic_out_mbps,disk_write_mb_per_s,succ,fail,throughput_tps,orderer_cpu_avg_per_tps,orderer_cpu_cluster_per_tps,orderer_mb_total_sum,orderer_mb_total_per_tx,orderer_mb_in_per_tx,orderer_mb_out_per_tx,orderer_bw_total_mbps,orderer_in_out_ratio
SmartBFT_b100_tps150,SmartBFT,100,150,retrieveEvidenceAndLog,RETRIEVE,2,orderer,4,3.7775,5.94,157.0,168.0,393.6,284.78,440.0,0.0,62.232204561161026,50.59759689061632,36.60869827873403,7.070294280955024,9005,0,144.7,0.026105736005528683,0.10442294402211473,678.38,0.07533370349805664,0.043709050527484736,0.031624652970571904,87.20629516935035,1.3821195308659318
SmartBFT_b100_tps150,SmartBFT,100,150,retrieveEvidenceAndLog,RETRIEVE,3,orderer,4,3.4875,5.08,156.75,167.0,393.3,283.94,440.0,0.0,62.4047124047124,50.419269294836205,36.39981521377013,7.050749583564687,9005,0,144.3,0.024168399168399166,0.09667359667359667,677.24,0.0752071071626874,0.043675735702387565,0.031531371460299835,86.81908450860634,1.385151792632246
SmartBFT_b100_tps150,SmartBFT,100,150,retrieveEvidenceAndLog,RETRIEVE,4,orderer,4,3.2575000000000003,4.92,157.0,168.0,393.8,284.93,440.0,0.0,62.4047124047124,50.48336701832316,36.5267287062743,7.050749583564687,9005,0,144.3,0.022574497574497573,0.0902979902979903,678.73,0.07537257079400334,0.04373126041088284,0.03164131038312049,87.01009572459745,1.382093847611694
SmartBFT_b100_tps150,SmartBFT,100,150,retrieveEvidenceAndLog,RETRIEVE,5,orderer,4,3.39,5.81,155.25,165.0,393.8,283.53,440.0,0.0,62.75261324041812,50.203486951693506,36.145745696835085,7.011660188784009,9005,0,143.5,0.023623693379790943,0.09449477351916377,677.3299999999999,0.07521710161021654,0.04373126041088284,0.0314858411993337,86.34923264852858,1.3889182802525308
SmartBFT_b100_tps150,SmartBFT,100,150,submitEvidence,SUBMIT,1,orderer,4,3.09,4.87,126.0,162.0,495.2,357.14,560.0,0.0,62.411642411642404,63.475336442371756,45.77863824117256,8.972684876748835,9006,0,144.3,0.02141372141372141,0.08565488565488565,852.3399999999999,0.09464135021097045,0.05498556517876971,0.039655785032200755,109.25397468354431,1.3865710925687404
SmartBFT_b100_tps150,SmartBFT,100,150,submitEvidence,SUBMIT,2,orderer,4,3.125,5.83,128.0,164.0,495.1,357.66999999999996,560.0,0.0,62.491325468424705,63.38159689061633,45.788115047195994,8.961243753470294,9005,0,144.1,0.021686328938237336,0.08674531575294935,852.77,0.09469961132704054,0.05498056635202665,0.03971904497501388,109.16971193781232,1.3842368663852158
SmartBFT_b100_tps150,SmartBFT,100,150,submitEvidence,SUBMIT,3,orderer,4,2.9175,4.96,127.25,165.0,495.0,357.11,560.0,0.0,62.840195394277735,63.016990560799556,45.46262121043865,8.911493614658523,9005,0,143.3,0.020359385903698533,0.08143754361479413,852.11,0.09462631871182677,0.054969461410327596,0.03965685730149917,108.47961177123821,1.3861275237321833
SmartBFT_b100_tps150,SmartBFT,100,150,submitEvidence,SUBMIT,4,orderer,4,3.4225,7.29,128.5,167.0,497.1,358.39,556.0,0.0,62.342342342342334,63.789710982658974,45.98993063583816,8.91849710982659,8996,0,144.3,0.023717948717948717,0.09487179487179487,855.49,0.09509670964873278,0.055257892396620725,0.039838817252112045,109.77964161849712,1.3870364686514691
SmartBFT_b100_tps150,SmartBFT,100,150,submitEvidence,SUBMIT,5,orderer,4,2.5725,5.82,128.5,171.0,495.3,356.66,560.0,0.0,62.4047124047124,63.495204886174356,45.72218811771239,8.973681288173237,9005,0,144.3,0.017827442827442825,0.0713097713097713,851.96,0.09460966129927818,0.055002776235424766,0.03960688506385342,109.21739300388674,1.3887175461223573
SmartBFT_b100_tps200,SmartBFT,100,200,retrieveEvidenceAndLog,RETRIEVE,1,orderer,4,3.2275,7.56,163.5,183.0,521.2,375.98,588.0,0.0,80.97231600270088,51.49414276184123,37.14652301534356,7.261741160773849,11992,0,148.1,0.021792707629979743,0.08717083051991897,897.1800000000001,0.0748148765843896,0.04346230820547032,0.03135256837891928,88.6406657771848,1.3862439491462313
SmartBFT_b100_tps200,SmartBFT,100,200,retrieveEvidenceAndLog,RETRIEVE,2,orderer,4,3.14,7.3,163.75,183.0,521.9,376.44,588.0,0.0,82.17808219178082,50.80673445574263,36.64626771128522,7.155192532088682,11998,0,146.0,0.021506849315068494,0.08602739726027397,898.3399999999999,0.07487414569094848,0.043498916486081014,0.031375229204867475,87.45300216702785,1.3864095207735627
SmartBFT_b100_tps200,SmartBFT,100,200,retrieveEvidenceAndLog,RETRIEVE,3,orderer,4,2.71,9.69,164.5,185.0,520.1,374.63,584.0,0.0,81.63349347975293,50.96927526483941,36.71336203127627,7.153926349419875,11894,0,145.7,0.018599862731640358,0.07439945092656143,894.73,0.07522532369261813,0.04372793004876408,0.031497393643854045,87.68263729611567,1.3883031257507408
SmartBFT_b100_tps200,SmartBFT,100,200,retrieveEvidenceAndLog,RETRIEVE,4,orderer,4,3.0300000000000002,7.85,162.75,186.0,521.3,375.97,588.0,0.0,78.57798165137615,53.0733917104495,38.27738937536486,7.483012259194395,11991,0,152.6,0.019855832241153344,0.07942332896461338,897.27,0.07482862146609957,0.04347427237094487,0.0313543490951547,91.35078108581436,1.3865467989467242
SmartBFT_b100_tps200,SmartBFT,100,200,retrieveEvidenceAndLog,RETRIEVE,5,orderer,4,2.615,6.93,163.25,185.0,516.8,372.57,584.0,0.0,77.44321868916289,53.386210826210814,38.48703670186023,7.541008882185352,11934,0,154.1,0.016969500324464634,0.06787800129785854,889.3699999999999,0.07452404893581363,0.0433048433048433,0.031219205630970335,91.87324752807103,1.3871218831360548
SmartBFT_b100_tps200,SmartBFT,100,200,submitEvidence,SUBMIT,1,orderer,4,2.7975,7.55,140.5,176.0,654.9,471.64,740.0,0.0,76.79948586118252,68.21920669456067,49.129495564853556,9.635481171548117,11950,0,155.6,0.01797879177377892,0.07191516709511568,1126.54,0.09427112970711297,0.05480334728033472,0.039467782426778245,117.34870225941422,1.3885590704774828
SmartBFT_b100_tps200,SmartBFT,100,200,submitEvidence,SUBMIT,2,orderer,4,3.37,9.37,147.5,188.0,656.5,471.86,744.0,0.0,81.23139377537211,64.65480593036816,46.47070331500917,9.159020489755124,12006,0,147.8,0.02280108254397835,0.0912043301759134,1128.3600000000001,0.09398300849575214,0.054680992836914875,0.03930201565883725,111.12550924537732,1.3913025049802907
SmartBFT_b100_tps200,SmartBFT,100,200,submitEvidence,SUBMIT,3,orderer,4,3.28,9.07,147.0,178.0,654.8,471.83000000000004,740.0,0.0,82.00963523743977,63.8754212823095,46.0267868412219,9.023329976502183,11916,0,145.3,0.022573984858912592,0.09029593943565037,1126.63,0.09454766700234979,0.0549513259483048,0.039596341054044984,109.90220812353141,1.3877879744823345
SmartBFT_b100_tps200,SmartBFT,100,200,submitEvidence,SUBMIT,4,orderer,4,3.0075000000000003,7.51,143.0,181.0,654.2,471.27,740.0,0.0,78.65789473684211,66.53623285379726,47.931107393777175,9.407828705252593,11956,0,152.0,0.019786184210526317,0.07914473684210527,1125.47,0.09413432586149215,0.05471729675476748,0.039417029106724656,114.46734024757444,1.3881638975534198
SmartBFT_b100_tps200,SmartBFT,100,200,submitEvidence,SUBMIT,5,orderer,4,3.0975,7.57,144.5,177.0,658.4,473.66999999999996,744.0,0.0,79.7406914893617,66.05410489452181,47.52103260235137,9.3302426415409,11993,0,150.4,0.020595079787234044,0.08238031914893618,1132.07,0.09439422996748102,0.054898690903026764,0.039495539064454264,113.57513749687318,1.38999725547322
SmartBFT_b100_tps50,SmartBFT,100,50,retrieveEvidenceAndLog,RETRIEVE,1,orderer,4,0.4275,1.32,144.0,157.0,131.7,95.294,147.2,0.0,60.953346855983774,17.28535108153078,12.507139301164726,2.414961730449251,3005,0,49.3,0.008671399594320487,0.03468559837728195,226.99399999999997,0.07553876871880198,0.043826955074875204,0.031711813643926785,29.792490382695505,1.3820387432577077
SmartBFT_b100_tps50,SmartBFT,100,50,retrieveEvidenceAndLog,RETRIEVE,2,orderer,4,0.6174999999999999,0.87,142.75,154.0,134.5,97.94,147.2,0.0,60.953346855983774,17.652845257903493,12.854421297836938,2.414961730449251,3005,0,49.3,0.012525354969574036,0.050101419878296145,232.44,0.07735108153078203,0.04475873544093178,0.032592346089850247,30.50726655574043,1.3732897692464774
SmartBFT_b100_tps50,SmartBFT,100,50,retrieveEvidenceAndLog,RETRIEVE,3,orderer,4,0.5475,1.68,142.5,156.0,134.0,97.49,147.2,0.0,60.953346855983774,17.587221297836937,12.795359733777037,2.414961730449251,3005,0,49.3,0.011105476673427992,0.04442190669371197,231.49,0.07703494176372712,0.04459234608985025,0.03244259567387687,30.382581031613974,1.3744999487126885
SmartBFT_b100_tps50,SmartBFT,100,50,retrieveEvidenceAndLog,RETRIEVE,4,orderer,4,0.445,0.65,145.5,157.0,131.7,95.31,147.2,0.0,60.953346855983774,17.28535108153078,12.509239267886855,2.414961730449251,3005,0,49.3,0.009026369168356998,0.03610547667342799,227.01,0.0755440931780366,0.043826955074875204,0.031717138103161395,29.794590349417636,1.3818067359143846
SmartBFT_b100_tps50,SmartBFT,100,50,retrieveEvidenceAndLog,RETRIEVE,5,orderer,4,0.525,1.06,142.5,153.0,133.2,96.53,147.2,0.0,60.82995951417004,17.517683860232943,12.69506023294509,2.419860232945091,3005,0,49.4,0.010627530364372471,0.042510121457489884,229.73,0.07644925124792012,0.044326123128119795,0.03212312811980033,30.21274409317803,1.3798819019993784
SmartBFT_b100_tps50,SmartBFT,100,50,submitEvidence,SUBMIT,1,orderer,4,0.5075,1.65,85.175,113.0,166.2,120.03,186.4,0.0,60.953346855983774,21.813404326123127,15.753687853577372,3.0580765391014975,3005,0,49.3,0.010294117647058823,0.041176470588235294,286.23,0.09525124792013312,0.05530782029950083,0.03994342762063228,37.567092179700495,1.3846538365408647
SmartBFT_b100_tps50,SmartBFT,100,50,submitEvidence,SUBMIT,2,orderer,4,0.5525,0.73,84.85,108.0,169.7,123.63999999999999,186.4,0.0,61.20162932790224,22.182415973377704,16.161661231281197,3.045670549084859,3005,0,49.1,0.01125254582484725,0.045010183299389,293.34,0.09761730449251248,0.05647254575707154,0.04114475873544093,38.3440772046589,1.3725331607893887
SmartBFT_b100_tps50,SmartBFT,100,50,submitEvidence,SUBMIT,3,orderer,4,0.5675,0.76,84.125,109.0,169.5,123.30000000000001,186.4,0.0,61.07723577235772,22.20139767054909,16.150043261231286,3.0518735440931786,3005,0,49.2,0.011534552845528455,0.04613821138211382,292.8,0.09743760399334443,0.056405990016638936,0.041031613976705496,38.351440931780374,1.3746958637469584
SmartBFT_b100_tps50,SmartBFT,100,50,submitEvidence,SUBMIT,4,orderer,4,0.65,1.88,86.975,117.0,166.3,120.19,186.4,0.0,60.953346855983774,21.826529118136442,15.774687520798668,3.0580765391014975,3005,0,49.3,0.013184584178498987,0.05273833671399595,286.49,0.09533777038269552,0.05534109816971714,0.03999667221297837,37.601216638935114,1.3836425659372662
SmartBFT_b100_tps50,SmartBFT,100,50,submitEvidence,SUBMIT,5,orderer,4,0.5225,0.72,84.975,112.0,167.0,120.79,186.4,0.0,61.07723577235772,21.873943427620635,15.821279201331118,3.0518735440931786,3005,0,49.2,0.01061991869918699,0.04247967479674796,287.79,0.0957703826955075,0.05557404326123128,0.04019633943427621,37.695222628951754,1.3825647818528022
SmartBFT_b10_tps100,SmartBFT,10,100,retrieveEvidenceAndLog,RETRIEVE,1,orderer,4,1.5425,3.43,162.0,167.0,271.2,200.1,330.4,0.0,86.90303907380608,24.965755203996668,18.42052955870108,3.8019383846794335,6005,0,69.1,0.022322720694645443,0.08929088277858177,471.29999999999995,0.07848459616985845,0.045162364696086595,0.033322231473771856,43.38628476269775,1.3553223388305848
SmartBFT_b10_tps100,SmartBFT,10,100,retrieveEvidenceAndLog,RETRIEVE,2,orderer,4,2.1550000000000002,3.95,158.25,164.0,271.2,200.06,330.4,0.0,76.59438775510203,28.325835137385514,20.895525728559537,4.3136319733555375,6005,0,78.4,0.027487244897959184,0.10994897959183673,471.26,0.07847793505412157,0.045162364696086595,0.03331557035803497,49.22136086594505,1.3555933220033989
SmartBFT_b10_tps100,SmartBFT,10,100,retrieveEvidenceAndLog,RETRIEVE,3,orderer,4,1.8199999999999998,3.55,160.5,166.0,271.0,199.95,330.4,0.0,89.09495548961424,24.33358867610325,17.9538784346378,3.708402997502082,6005,0,67.4,0.02700296735905044,0.10801186943620177,470.95,0.07842631140716069,0.045129059117402164,0.033297252289758536,42.28746711074105,1.3553388347086774
SmartBFT_b10_tps100,SmartBFT,10,100,retrieveEvidenceAndLog,RETRIEVE,4,orderer,4,2.095,3.71,159.5,163.0,271.1,199.98999999999998,330.4,0.0,75.91656131479141,28.568206494587844,21.0747164029975,4.352146544546211,6005,0,79.1,0.026485461441213658,0.10594184576485463,471.09000000000003,0.07844962531223981,0.045145711906744386,0.03330391340549542,49.64292289758534,1.3555677783889197
SmartBFT_b10_tps100,SmartBFT,10,100,retrieveEvidenceAndLog,RETRIEVE,5,orderer,4,1.665,3.37,162.0,172.0,271.1,199.59,330.4,0.0,90.02998500749625,24.089751873438804,17.735424479600333,3.669888426311407,6005,0,66.7,0.024962518740629686,0.09985007496251874,470.69000000000005,0.07838301415487095,0.045145711906744386,0.033237302248126564,41.82517635303914,1.3582844831905407
SmartBFT_b10_tps100,SmartBFT,10,100,submitEvidence,SUBMIT,1,orderer,4,1.5875,3.48,130.25,162.0,339.7,249.4,408.0,0.0,95.92651757188499,28.330018318068277,20.799253955037468,4.253255620316403,6005,0,62.6,0.025359424920127792,0.10143769968051117,589.1,0.09810158201498752,0.05656952539550374,0.04153205661948377,49.12927227310574,1.3620689655172413
SmartBFT_b10_tps100,SmartBFT,10,100,submitEvidence,SUBMIT,2,orderer,4,2.1350000000000002,3.8,121.0,157.0,340.0,249.09,408.0,0.0,76.59438775510203,35.51174021648627,26.016527560366363,5.326761032472939,6005,0,78.4,0.027232142857142858,0.10892857142857143,589.09,0.0980999167360533,0.05661948376353039,0.0414804329725229,61.52826777685263,1.3649684852864428
SmartBFT_b10_tps100,SmartBFT,10,100,submitEvidence,SUBMIT,3,orderer,4,1.6,3.47,126.5,159.0,340.0,248.98000000000002,408.0,0.0,89.7608370702541,30.30274771024147,22.190523896752712,4.54541215653622,6005,0,66.9,0.02391629297458894,0.09566517189835576,588.98,0.09808159866777685,0.05661948376353039,0.041462114904246464,52.493271606994185,1.3655715318499475
SmartBFT_b10_tps100,SmartBFT,10,100,submitEvidence,SUBMIT,4,orderer,4,1.6425,3.68,126.75,158.0,339.8,249.06,408.0,0.0,87.53644314868805,31.054494587843465,22.761719900083264,4.660915903413821,6005,0,68.6,0.023943148688046652,0.09577259475218661,588.86,0.0980616153205662,0.056586178184845966,0.04147543713572023,53.81621448792673,1.3643298803501165
SmartBFT_b10_tps100,SmartBFT,10,100,submitEvidence,SUBMIT,5,orderer,4,1.8825,3.98,127.0,165.0,340.0,249.64,408.0,0.0,89.09495548961424,30.52922564529559,22.41563497085762,4.579383846794339,6005,0,67.4,0.027930267062314537,0.11172106824925815,589.64,0.09819150707743547,0.05661948376353039,0.041572023313905075,52.94486061615321,1.3619612241627943
SmartBFT_b10_tps150,SmartBFT,10,150,retrieveEvidenceAndLog,RETRIEVE,1,orderer,4,3.0575,11.03,180.25,211.0,531.0,415.8,496.0,0.0,50.400534045393854,84.28482119205299,65.99930066225166,9.841165562913908,3775,5225,74.9,0.04082109479305741,0.16328437917222963,946.8,0.2508079470198675,0.14066225165562915,0.11014569536423842,150.28412185430466,1.2770562770562772
SmartBFT_b10_tps150,SmartBFT,10,150,retrieveEvidenceAndLog,RETRIEVE,2,orderer,4,3.005,11.87,182.0,214.0,530.0,407.40000000000003,496.0,0.0,31.163101604278076,136.05834405834406,104.58522522522523,15.916259116259116,2331,6674,74.8,0.04017379679144385,0.1606951871657754,937.4000000000001,0.4021450021450022,0.22737022737022736,0.1747747747747748,240.6435692835693,1.3009327442317133
SmartBFT_b10_tps150,SmartBFT,10,150,retrieveEvidenceAndLog,RETRIEVE,3,orderer,4,2.2875,7.07,174.75,189.0,494.0,382.8,496.0,0.0,52.20293724966622,75.70455242966752,58.66336572890026,9.501381074168798,3910,5095,74.9,0.030540720961281707,0.12216288384512683,876.8,0.22424552429667519,0.12634271099744246,0.09790281329923274,134.36791815856776,1.2904911180773249
SmartBFT_b10_tps150,SmartBFT,10,150,retrieveEvidenceAndLog,RETRIEVE,4,orderer,4,2.5175,9.01,174.25,193.0,511.0,382.5,496.0,0.0,38.96921017402945,104.90333218825147,78.52353143249742,12.727997251803504,2911,6090,74.7,0.03370147255689424,0.13480589022757697,893.5,0.3069391961525249,0.17554105118515975,0.13139814496736515,183.4268636207489,1.3359477124183008
SmartBFT_b10_tps150,SmartBFT,10,150,retrieveEvidenceAndLog,RETRIEVE,5,orderer,4,2.8600000000000003,10.84,179.5,199.0,524.0,411.2,496.0,0.0,47.31283422459893,88.60175190731846,69.52870302345295,10.483413393614015,3539,5463,74.8,0.03823529411764706,0.15294117647058825,935.2,0.2642554393896581,0.14806442497880756,0.11619101441085052,158.1304549307714,1.27431906614786
SmartBFT_b10_tps150,SmartBFT,10,150,submitEvidence,SUBMIT,1,orderer,4,2.4825,8.97,153.25,193.0,656.0,514.2,612.0,0.0,57.165775401069524,91.80318054256314,71.95913938260055,10.705706267539755,4276,4729,74.8,0.03318850267379679,0.13275401069518716,1170.2,0.273666978484565,0.15341440598690365,0.12025257249766137,163.7623199251637,1.2757681835861534
SmartBFT_b10_tps150,SmartBFT,10,150,submitEvidence,SUBMIT,2,orderer,4,2.3475,8.99,150.75,177.0,540.0,399.7,612.0,0.0,66.524064171123,64.93890675241157,48.06681672025723,9.19967845659164,4976,4027,74.8,0.031383689839572196,0.12553475935828878,939.7,0.18884646302250804,0.1085209003215434,0.08032556270096462,113.00572347266879,1.3510132599449587
SmartBFT_b10_tps150,SmartBFT,10,150,submitEvidence,SUBMIT,3,orderer,4,1.8975,8.5,148.5,172.0,534.0,396.29999999999995,612.0,0.0,69.13101604278076,61.79570682653258,45.86074647070198,8.852755753239217,5171,3834,74.8,0.02536764705882353,0.10147058823529412,930.3,0.17990717462773156,0.10326822664861729,0.07663894797911429,107.65645329723456,1.3474640423921274
SmartBFT_b10_tps150,SmartBFT,10,150,submitEvidence,SUBMIT,4,orderer,4,2.025,5.27,143.0,166.0,508.4,377.6,612.0,0.0,93.61815754339118,43.44456360524815,32.26724472333144,6.537193382772391,7012,1993,74.9,0.027036048064085445,0.10814419225634178,886.0,0.12635482030804335,0.07250427837992013,0.05385054192812322,75.7118083285796,1.3463983050847457
SmartBFT_b10_tps150,SmartBFT,10,150,submitEvidence,SUBMIT,5,orderer,4,2.7925,9.19,156.5,198.0,663.0,514.1,612.0,0.0,44.81927710843373,118.34193548387098,91.76408602150539,13.65483870967742,3348,5657,74.7,0.03738286479250334,0.14953145917001337,1177.1,0.35158303464755075,0.19802867383512546,0.15355436081242532,210.10602150537636,1.2896323672437269
SmartBFT_b10_tps200,SmartBFT,10,200,retrieveEvidenceAndLog,RETRIEVE,1,orderer,4,3.45,23.26,221.25,312.0,907.0,704.0,641.0,0.0,9.429735234215885,769.480777537797,597.2596112311015,67.97645788336933,926,11060,98.2,0.03513238289205703,0.14052953156822812,1611.0,1.7397408207343412,0.9794816414686826,0.7602591792656588,1366.7403887688986,1.2883522727272727
SmartBFT_b10_tps200,SmartBFT,10,200,retrieveEvidenceAndLog,RETRIEVE,2,orderer,4,4.092499999999999,22.37,224.5,315.0,900.0,849.0,644.0,0.0,6.327800829875518,1137.8360655737706,1073.3586885245902,101.77311475409836,610,11379,96.4,0.04245331950207468,0.1698132780082987,1749.0,2.8672131147540982,1.4754098360655739,1.3918032786885246,2211.194754098361,1.0600706713780919
SmartBFT_b10_tps200,SmartBFT,10,200,retrieveEvidenceAndLog,RETRIEVE,3,orderer,4,4.505,24.35,266.25,374.0,1028.0,822.0,617.0,0.0,5.072164948453608,1621.39837398374,1296.4878048780488,121.64430894308944,492,11504,97.0,0.046443298969072164,0.18577319587628865,1850.0,3.7601626016260163,2.089430894308943,1.670731707317073,2917.8861788617887,1.2506082725060828
SmartBFT_b10_tps200,SmartBFT,10,200,retrieveEvidenceAndLog,RETRIEVE,4,orderer,4,3.675,28.02,271.5,378.0,877.0,652.0,535.8,0.0,4.897540983606557,1432.5556485355648,1065.0242677824267,109.40184100418409,478,11442,97.6,0.03765368852459017,0.15061475409836067,1529.0,3.198744769874477,1.8347280334728033,1.3640167364016735,2497.579916317992,1.3450920245398774
SmartBFT_b10_tps200,SmartBFT,10,200,retrieveEvidenceAndLog,RETRIEVE,5,orderer,4,5.6125,40.72,299.25,440.0,1200.0,1250.0,456.0,0.0,2.6343519494204424,3644.1600000000003,3796.0000000000005,173.0976,250,11735,94.9,0.05914120126448893,0.2365648050579557,2450.0,9.8,4.8,5.0,7440.160000000001,0.96
SmartBFT_b10_tps200,SmartBFT,10,200,submitEvidence,SUBMIT,1,orderer,4,3.205,21.82,181.5,239.0,993.0,706.0,816.0,0.0,16.197183098591548,490.45565217391305,348.7026086956522,50.37913043478261,1610,10395,99.4,0.03224346076458753,0.1289738430583501,1699.0,1.0552795031055902,0.6167701863354037,0.43850931677018634,839.1582608695653,1.406515580736544
SmartBFT_b10_tps200,SmartBFT,10,200,submitEvidence,SUBMIT,2,orderer,4,3.8775,34.45,194.0,341.0,1108.0,854.0,816.0,0.0,8.384458077709612,1057.1941463414635,814.8409756097561,97.3229268292683,820,11185,97.8,0.03964723926380368,0.15858895705521472,1962.0,2.392682926829268,1.351219512195122,1.0414634146341464,1872.0351219512195,1.2974238875878221
SmartBFT_b10_tps200,SmartBFT,10,200,submitEvidence,SUBMIT,3,orderer,4,3.4675000000000002,33.36,201.5,360.0,1206.0,948.0,768.0,0.0,12.209889001009083,790.1791735537189,621.135867768595,62.8998347107438,1210,10793,99.1,0.034989909182643796,0.13995963673057518,2154.0,1.7801652892561983,0.996694214876033,0.7834710743801653,1411.3150413223138,1.2721518987341773
SmartBFT_b10_tps200,SmartBFT,10,200,submitEvidence,SUBMIT,4,orderer,4,3.8025,37.78,194.25,267.0,1120.0,876.0,778.0,0.0,9.959349593495935,899.6571428571428,703.6604081632653,78.11755102040817,980,11025,98.4,0.03864329268292683,0.15457317073170732,1996.0,2.036734693877551,1.1428571428571428,0.8938775510204081,1603.3175510204082,1.278538812785388
SmartBFT_b10_tps200,SmartBFT,10,200,submitEvidence,SUBMIT,5,orderer,4,3.91,41.15,190.0,313.0,1117.0,1027.0,816.0,0.0,9.285714285714286,962.3384615384615,884.8,87.87692307692306,910,11095,98.0,0.03989795918367347,0.15959183673469388,2144.0,2.356043956043956,1.2274725274725276,1.1285714285714286,1847.1384615384613,1.0876338851022396
SmartBFT_b10_tps50,SmartBFT,10,50,retrieveEvidenceAndLog,RETRIEVE,1,orderer,4,1.0125,1.51,147.25,155.0,136.2,100.61,165.2,0.0,62.086776859504134,17.5496306156406,12.96379101497504,2.660792013311148,3005,0,48.4,0.020919421487603305,0.08367768595041322,236.81,0.0788053244592346,0.04532445923460898,0.03348086522462562,30.51342163061564,1.353742172746248
SmartBFT_b10_tps50,SmartBFT,10,50,retrieveEvidenceAndLog,RETRIEVE,2,orderer,4,1.1225,1.64,146.5,156.0,136.5,100.84,165.2,0.0,62.086776859504134,17.58828618968386,12.993426955074876,2.660792013311148,3005,0,48.4,0.02319214876033058,0.09276859504132232,237.34,0.07898169717138104,0.0454242928452579,0.03355740432612313,30.581713144758737,1.3536295120983737
SmartBFT_b10_tps50,SmartBFT,10,50,retrieveEvidenceAndLog,RETRIEVE,3,orderer,4,1.0775000000000001,1.68,146.25,153.0,136.2,100.5,165.2,0.0,62.086776859504134,17.5496306156406,12.949617304492513,2.660792013311148,3005,0,48.4,0.02226239669421488,0.08904958677685952,236.7,0.07876871880199666,0.04532445923460898,0.03344425956738769,30.49924792013311,1.355223880597015
SmartBFT_b10_tps50,SmartBFT,10,50,retrieveEvidenceAndLog,RETRIEVE,4,orderer,4,1.2775,2.02,146.25,156.0,136.3,100.61000000000001,165.2,0.0,62.21532091097309,17.52622961730449,12.937006322795341,2.655294509151414,3005,0,48.3,0.026449275362318843,0.10579710144927537,236.91000000000003,0.07883860232945092,0.045357737104825296,0.03348086522462563,30.463235940099832,1.354736109730643
SmartBFT_b10_tps50,SmartBFT,10,50,retrieveEvidenceAndLog,RETRIEVE,5,orderer,4,1.2575,1.82,148.0,156.0,136.3,100.74000000000001,165.2,0.0,62.34439834024896,17.489943427620634,12.926903161397673,2.6497970049916804,3005,0,48.2,0.026089211618257262,0.10435684647302905,237.04000000000002,0.07888186356073212,0.045357737104825296,0.03352412645590683,30.416846589018306,1.3529878896168352
SmartBFT_b10_tps50,SmartBFT,10,50,submitEvidence,SUBMIT,1,orderer,4,1.0925,1.6,88.35,114.0,170.6,125.30000000000001,204.4,0.0,62.086776859504134,21.982136439267887,16.14514475873544,3.2921663893510815,3005,0,48.4,0.02257231404958678,0.09028925619834711,295.9,0.09846921797004991,0.0567720465890183,0.04169717138103162,38.12728119800333,1.3615323224261773
SmartBFT_b10_tps50,SmartBFT,10,50,submitEvidence,SUBMIT,2,orderer,4,1.1075,1.63,88.25,114.0,170.7,125.30000000000001,204.4,0.0,62.086776859504134,21.99502163061564,16.14514475873544,3.2921663893510815,3005,0,48.4,0.022882231404958677,0.09152892561983471,296.0,0.09850249584026623,0.056805324459234606,0.04169717138103162,38.14016638935108,1.3623304070231443
SmartBFT_b10_tps50,SmartBFT,10,50,submitEvidence,SUBMIT,3,orderer,4,1.1375000000000002,1.71,88.3,115.0,170.7,125.28000000000002,204.4,0.0,62.107438016528924,21.987704590818364,16.137197604790423,3.2910711909514307,3006,0,48.4,0.023502066115702484,0.09400826446280994,295.98,0.09846307385229541,0.05678642714570858,0.04167664670658683,38.12490219560878,1.3625478927203063
SmartBFT_b10_tps50,SmartBFT,10,50,submitEvidence,SUBMIT,4,orderer,4,1.16,1.64,87.75,114.0,170.9,125.5,204.4,0.0,62.236024844720504,21.967984031936126,16.132135728542913,3.2842714570858282,3006,0,48.3,0.02401656314699793,0.09606625258799172,296.4,0.09860279441117764,0.05685296074517632,0.04174983366600133,38.10011976047904,1.3617529880478088
SmartBFT_b10_tps50,SmartBFT,10,50,submitEvidence,SUBMIT,5,orderer,4,1.125,1.64,89.65,116.0,170.7,125.5,204.4,0.0,62.21532091097309,21.94957737104825,16.137504159733776,3.2853643926788685,3005,0,48.3,0.02329192546583851,0.09316770186335405,296.2,0.09856905158069883,0.056805324459234606,0.04176372712146423,38.08708153078203,1.3601593625498007
SmartBFT_b300_tps100,SmartBFT,300,100,retrieveEvidenceAndLog,RETRIEVE,1,orderer,4,2.0275,4.18,160.5,176.0,280.8,207.85999999999999,292.0,0.0,60.71789686552072,36.997328892589515,27.386982847626978,4.809125728559534,6005,0,98.9,0.0205005055611729,0.0820020222446916,488.65999999999997,0.08137552039966695,0.04676103247293922,0.03461448792672772,64.38431174021649,1.3509092658520159
