scenario,rep,phase,consensus,batch,tps,round_label,container,cpu_avg,cpu_max,mem_avg_mb,mem_max_mb,traffic_in_mb,traffic_out_mb,disc_read_b,disc_write_mb,SourceFile,role
Raft_b10_tps200,5,SUBMIT,Raft,10,200,submitEvidence,ORDERERS_AGG,0.672,1.724,135.944,151.176,451.900955,494.5,,800.0,Raft_b10_tps200_resource_metrics.csv,orderers_agg
Raft_b10_tps200,5,RETRIEVE,Raft,10,200,retrieveEvidenceAndLog,/dev-peer0.org1.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,0.0,0.0,81.4,81.4,0.00813,0.00724,0.0,0.0,Raft_b10_tps200_resource_metrics.csv,chaincode
Raft_b10_tps200,5,RETRIEVE,Raft,10,200,retrieveEvidenceAndLog,/dev-peer0.org2.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,2.63,7.54,80.2,82.6,35.4,40.2,0.0,0.0,Raft_b10_tps200_resource_metrics.csv,chaincode
Raft_b10_tps200,5,RETRIEVE,Raft,10,200,retrieveEvidenceAndLog,/peer0.org2.example.com,6.07,13.9,533.0,756.0,213.0,200.0,0.0,61.4,Raft_b10_tps200_resource_metrics.csv,peer
Raft_b10_tps200,5,RETRIEVE,Raft,10,200,retrieveEvidenceAndLog,/peer0.org1.example.com,1.34,2.02,257.0,267.0,72.5,12.3,0.0,70.3,Raft_b10_tps200_resource_metrics.csv,peer
Raft_b10_tps200,5,RETRIEVE,Raft,10,200,retrieveEvidenceAndLog,/orderer.example.com,1.17,3.15,193.0,201.0,78.0,224.0,0.0,160.0,Raft_b10_tps200_resource_metrics.csv,orderer
Raft_b10_tps200,5,RETRIEVE,Raft,10,200,retrieveEvidenceAndLog,/couchdb0,6.44,19.36,81.3,97.7,11.7,16.1,0.0,171.0,Raft_b10_tps200_resource_metrics.csv,couchdb
Raft_b10_tps200,5,RETRIEVE,Raft,10,200,retrieveEvidenceAndLog,/couchdb1,5.44,19.8,78.9,101.0,10.5,8.6,0.0,155.0,Raft_b10_tps200_resource_metrics.csv,couchdb
Raft_b10_tps200,5,RETRIEVE,Raft,10,200,retrieveEvidenceAndLog,/orderer3.example.com,0.9,2.33,184.0,191.0,94.2,71.3,0.0,161.0,Raft_b10_tps200_resource_metrics.csv,orderer
Raft_b10_tps200,5,RETRIEVE,Raft,10,200,retrieveEvidenceAndLog,/orderer2.example.com,0.84,2.07,181.0,193.0,93.3,76.4,0.0,161.0,Raft_b10_tps200_resource_metrics.csv,orderer
Raft_b10_tps200,5,RETRIEVE,Raft,10,200,retrieveEvidenceAndLog,/orderer4.example.com,0.71,1.7,184.0,187.0,92.9,20.2,0.0,161.0,Raft_b10_tps200_resource_metrics.csv,orderer
Raft_b10_tps200,5,RETRIEVE,Raft,10,200,retrieveEvidenceAndLog,/ca_org2,0.0,0.0,8.99,8.99,0.000955,0.0,0.0,0.0,Raft_b10_tps200_resource_metrics.csv,ca
Raft_b10_tps200,5,RETRIEVE,Raft,10,200,retrieveEvidenceAndLog,/ca_org1,0.0,0.02,9.2,9.2,0.000955,0.0,0.0,0.0,Raft_b10_tps200_resource_metrics.csv,ca
Raft_b10_tps200,5,RETRIEVE,Raft,10,200,retrieveEvidenceAndLog,/ca_orderer,0.0,0.0,8.44,8.44,0.000888,0.0,0.0,0.0,Raft_b10_tps200_resource_metrics.csv,ca
Raft_b10_tps200,5,RETRIEVE,Raft,10,200,retrieveEvidenceAndLog,ORDERERS_AGG,0.724,1.85,150.088,156.088,358.400888,391.9,,643.0,Raft_b10_tps200_resource_metrics.csv,orderers_agg
Raft_b10_tps50,1,SUBMIT,Raft,10,50,submitEvidence,/dev-peer0.org2.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,0.0,0.0,50.4,50.4,0.00536,0.00483,0.0,0.0,Raft_b10_tps50_resource_metrics.csv,chaincode
Raft_b10_tps50,1,SUBMIT,Raft,10,50,submitEvidence,/dev-peer0.org1.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,1.09,2.21,71.1,72.1,15.9,11.7,0.0,0.0,Raft_b10_tps50_resource_metrics.csv,chaincode
Raft_b10_tps50,1,SUBMIT,Raft,10,50,submitEvidence,/peer0.org2.example.com,0.76,1.0,142.0,165.0,26.5,7.15,0.0,29.5,Raft_b10_tps50_resource_metrics.csv,peer
Raft_b10_tps50,1,SUBMIT,Raft,10,50,submitEvidence,/peer0.org1.example.com,2.67,3.25,143.0,171.0,78.9,74.1,0.0,29.5,Raft_b10_tps50_resource_metrics.csv,peer
Raft_b10_tps50,1,SUBMIT,Raft,10,50,submitEvidence,/orderer2.example.com,0.35,0.54,97.1,126.0,30.2,30.5,0.0,50.1,Raft_b10_tps50_resource_metrics.csv,orderer
Raft_b10_tps50,1,SUBMIT,Raft,10,50,submitEvidence,/orderer3.example.com,0.33,0.52,96.7,120.0,29.9,6.79,0.0,50.1,Raft_b10_tps50_resource_metrics.csv,orderer
Raft_b10_tps50,1,SUBMIT,Raft,10,50,submitEvidence,/orderer.example.com,0.48,0.66,108.0,133.0,25.1,71.3,0.0,50.1,Raft_b10_tps50_resource_metrics.csv,orderer
Raft_b10_tps50,1,SUBMIT,Raft,10,50,submitEvidence,/couchdb1,2.49,3.14,54.6,57.0,6.92,2.94,0.0,30.9,Raft_b10_tps50_resource_metrics.csv,couchdb
Raft_b10_tps50,1,SUBMIT,Raft,10,50,submitEvidence,/couchdb0,3.42,4.44,53.1,57.4,7.96,3.97,0.0,30.9,Raft_b10_tps50_resource_metrics.csv,couchdb
Raft_b10_tps50,1,SUBMIT,Raft,10,50,submitEvidence,/orderer4.example.com,0.31,0.47,98.0,121.0,29.7,29.9,0.0,50.1,Raft_b10_tps50_resource_metrics.csv,orderer
Raft_b10_tps50,1,SUBMIT,Raft,10,50,submitEvidence,/ca_orderer,0.0,0.0,8.77,8.77,0.00036,0.0,0.0,0.0,Raft_b10_tps50_resource_metrics.csv,ca
Raft_b10_tps50,1,SUBMIT,Raft,10,50,submitEvidence,/ca_org2,0.0,0.0,10.1,11.3,0.00036,0.0,0.0,0.0,Raft_b10_tps50_resource_metrics.csv,ca
Raft_b10_tps50,1,SUBMIT,Raft,10,50,submitEvidence,/ca_org1,0.0,0.0,10.4,10.5,0.00036,0.0,0.0,0.0,Raft_b10_tps50_resource_metrics.csv,ca
Raft_b10_tps50,1,SUBMIT,Raft,10,50,submitEvidence,ORDERERS_AGG,0.294,0.438,81.714,101.754,114.90036,138.49,,200.4,Raft_b10_tps50_resource_metrics.csv,orderers_agg
Raft_b10_tps50,1,RETRIEVE,Raft,10,50,retrieveEvidenceAndLog,/dev-peer0.org2.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,1.08,2.89,69.9,71.2,9.52,10.3,0.0,0.0,Raft_b10_tps50_resource_metrics.csv,chaincode
Raft_b10_tps50,1,RETRIEVE,Raft,10,50,retrieveEvidenceAndLog,/dev-peer0.org1.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,0.0,0.0,71.9,71.9,0.00549,0.00458,0.0,0.0,Raft_b10_tps50_resource_metrics.csv,chaincode
Raft_b10_tps50,1,RETRIEVE,Raft,10,50,retrieveEvidenceAndLog,/peer0.org2.example.com,2.51,3.2,215.0,224.0,63.6,54.3,0.0,24.5,Raft_b10_tps50_resource_metrics.csv,peer
Raft_b10_tps50,1,RETRIEVE,Raft,10,50,retrieveEvidenceAndLog,/peer0.org1.example.com,0.7,0.97,202.0,209.0,24.3,4.42,0.0,24.5,Raft_b10_tps50_resource_metrics.csv,peer
Raft_b10_tps50,1,RETRIEVE,Raft,10,50,retrieveEvidenceAndLog,/orderer2.example.com,0.3,0.44,155.0,165.0,23.6,23.9,0.0,40.3,Raft_b10_tps50_resource_metrics.csv,orderer
Raft_b10_tps50,1,RETRIEVE,Raft,10,50,retrieveEvidenceAndLog,/orderer3.example.com,0.27,0.43,150.0,156.0,23.9,5.67,0.0,40.3,Raft_b10_tps50_resource_metrics.csv,orderer
Raft_b10_tps50,1,RETRIEVE,Raft,10,50,retrieveEvidenceAndLog,/orderer.example.com,0.44,0.66,165.0,171.0,20.2,56.6,0.0,40.3,Raft_b10_tps50_resource_metrics.csv,orderer
Raft_b10_tps50,1,RETRIEVE,Raft,10,50,retrieveEvidenceAndLog,/couchdb1,2.74,4.13,62.7,71.9,4.35,4.13,0.0,33.6,Raft_b10_tps50_resource_metrics.csv,couchdb
Raft_b10_tps50,1,RETRIEVE,Raft,10,50,retrieveEvidenceAndLog,/couchdb0,2.58,3.55,61.9,71.1,4.2,5.6,0.0,33.6,Raft_b10_tps50_resource_metrics.csv,couchdb
Raft_b10_tps50,1,RETRIEVE,Raft,10,50,retrieveEvidenceAndLog,/orderer4.example.com,0.28,0.43,151.0,156.0,23.5,23.8,0.0,40.3,Raft_b10_tps50_resource_metrics.csv,orderer
Raft_b10_tps50,1,RETRIEVE,Raft,10,50,retrieveEvidenceAndLog,/ca_orderer,0.0,0.0,8.59,8.77,0.000841,0.0,0.0,0.0,Raft_b10_tps50_resource_metrics.csv,ca
Raft_b10_tps50,1,RETRIEVE,Raft,10,50,retrieveEvidenceAndLog,/ca_org2,0.0,0.0,9.27,9.75,0.000841,0.0,0.0,0.0,Raft_b10_tps50_resource_metrics.csv,ca
Raft_b10_tps50,1,RETRIEVE,Raft,10,50,retrieveEvidenceAndLog,/ca_org1,0.0,0.0,9.38,10.4,0.000841,0.0,0.0,0.0,Raft_b10_tps50_resource_metrics.csv,ca
Raft_b10_tps50,1,RETRIEVE,Raft,10,50,retrieveEvidenceAndLog,ORDERERS_AGG,0.258,0.392,125.918,131.354,91.200841,109.97,,161.2,Raft_b10_tps50_resource_metrics.csv,orderers_agg
Raft_b10_tps50,2,SUBMIT,Raft,10,50,submitEvidence,/dev-peer0.org1.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,1.09,2.75,71.2,72.1,15.9,11.7,0.0,0.0,Raft_b10_tps50_resource_metrics.csv,chaincode
Raft_b10_tps50,2,SUBMIT,Raft,10,50,submitEvidence,/dev-peer0.org2.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,0.0,0.0,50.3,50.3,0.00524,0.00471,0.0,0.0,Raft_b10_tps50_resource_metrics.csv,chaincode
Raft_b10_tps50,2,SUBMIT,Raft,10,50,submitEvidence,/peer0.org1.example.com,2.67,3.3,146.0,170.0,78.9,74.1,0.0,29.5,Raft_b10_tps50_resource_metrics.csv,peer
Raft_b10_tps50,2,SUBMIT,Raft,10,50,submitEvidence,/peer0.org2.example.com,0.81,1.04,144.0,170.0,26.5,7.15,0.0,29.5,Raft_b10_tps50_resource_metrics.csv,peer
Raft_b10_tps50,2,SUBMIT,Raft,10,50,submitEvidence,/couchdb1,2.49,3.09,54.5,59.6,6.92,2.94,0.0,30.9,Raft_b10_tps50_resource_metrics.csv,couchdb
Raft_b10_tps50,2,SUBMIT,Raft,10,50,submitEvidence,/orderer3.example.com,0.3,0.46,99.3,118.0,29.9,30.2,0.0,50.1,Raft_b10_tps50_resource_metrics.csv,orderer
Raft_b10_tps50,2,SUBMIT,Raft,10,50,submitEvidence,/orderer4.example.com,0.31,0.48,96.4,120.0,30.1,30.3,0.0,50.1,Raft_b10_tps50_resource_metrics.csv,orderer
Raft_b10_tps50,2,SUBMIT,Raft,10,50,submitEvidence,/couchdb0,3.41,4.26,54.0,61.0,7.96,3.97,0.0,30.9,Raft_b10_tps50_resource_metrics.csv,couchdb
Raft_b10_tps50,2,SUBMIT,Raft,10,50,submitEvidence,/orderer2.example.com,0.3,0.42,99.9,123.0,29.9,6.74,0.0,50.1,Raft_b10_tps50_resource_metrics.csv,orderer
Raft_b10_tps50,2,SUBMIT,Raft,10,50,submitEvidence,/orderer.example.com,0.43,0.62,108.0,140.0,25.1,71.3,0.0,50.1,Raft_b10_tps50_resource_metrics.csv,orderer
Raft_b10_tps50,2,SUBMIT,Raft,10,50,submitEvidence,/ca_orderer,0.0,0.0,10.1,10.1,0.00036,0.0,0.0,0.0,Raft_b10_tps50_resource_metrics.csv,ca
Raft_b10_tps50,2,SUBMIT,Raft,10,50,submitEvidence,/ca_org1,0.0,0.0,10.0,11.1,0.00036,0.0,0.0,0.0,Raft_b10_tps50_resource_metrics.csv,ca
Raft_b10_tps50,2,SUBMIT,Raft,10,50,submitEvidence,/ca_org2,0.0,0.0,10.8,11.0,0.00036,0.0,0.0,0.0,Raft_b10_tps50_resource_metrics.csv,ca
Raft_b10_tps50,2,SUBMIT,Raft,10,50,submitEvidence,ORDERERS_AGG,0.268,0.396,82.74,102.22,115.00036,138.54,,200.4,Raft_b10_tps50_resource_metrics.csv,orderers_agg
Raft_b10_tps50,2,RETRIEVE,Raft,10,50,retrieveEvidenceAndLog,/dev-peer0.org1.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,0.0,0.0,72.0,72.0,0.00543,0.00458,0.0,0.0,Raft_b10_tps50_resource_metrics.csv,chaincode
Raft_b10_tps50,2,RETRIEVE,Raft,10,50,retrieveEvidenceAndLog,/dev-peer0.org2.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,0.96,1.96,69.4,70.1,9.54,10.3,0.0,0.0,Raft_b10_tps50_resource_metrics.csv,chaincode
Raft_b10_tps50,2,RETRIEVE,Raft,10,50,retrieveEvidenceAndLog,/peer0.org1.example.com,0.7,0.94,204.0,212.0,24.3,4.42,0.0,24.5,Raft_b10_tps50_resource_metrics.csv,peer
Raft_b10_tps50,2,RETRIEVE,Raft,10,50,retrieveEvidenceAndLog,/peer0.org2.example.com,2.54,3.3,216.0,223.0,63.7,54.4,0.0,24.5,Raft_b10_tps50_resource_metrics.csv,peer
Raft_b10_tps50,2,RETRIEVE,Raft,10,50,retrieveEvidenceAndLog,/couchdb1,2.79,4.51,65.8,74.9,4.35,4.13,0.0,33.7,Raft_b10_tps50_resource_metrics.csv,couchdb
Raft_b10_tps50,2,RETRIEVE,Raft,10,50,retrieveEvidenceAndLog,/orderer3.example.com,0.31,0.44,151.0,157.0,24.2,24.4,0.0,40.3,Raft_b10_tps50_resource_metrics.csv,orderer
Raft_b10_tps50,2,RETRIEVE,Raft,10,50,retrieveEvidenceAndLog,/orderer4.example.com,0.31,0.45,151.0,160.0,23.7,23.9,0.0,40.3,Raft_b10_tps50_resource_metrics.csv,orderer
Raft_b10_tps50,2,RETRIEVE,Raft,10,50,retrieveEvidenceAndLog,/couchdb0,2.62,3.61,62.5,72.2,4.2,5.6,0.0,33.7,Raft_b10_tps50_resource_metrics.csv,couchdb
Raft_b10_tps50,2,RETRIEVE,Raft,10,50,retrieveEvidenceAndLog,/orderer2.example.com,0.29,0.44,159.0,172.0,23.5,5.22,0.0,40.3,Raft_b10_tps50_resource_metrics.csv,orderer
Raft_b10_tps50,2,RETRIEVE,Raft,10,50,retrieveEvidenceAndLog,/orderer.example.com,0.44,0.65,163.0,170.0,20.2,56.6,0.0,40.3,Raft_b10_tps50_resource_metrics.csv,orderer
Raft_b10_tps50,2,RETRIEVE,Raft,10,50,retrieveEvidenceAndLog,/ca_orderer,0.0,0.0,8.89,10.1,0.000841,0.0,0.0,0.0,Raft_b10_tps50_resource_metrics.csv,ca
Raft_b10_tps50,2,RETRIEVE,Raft,10,50,retrieveEvidenceAndLog,/ca_org1,0.0,0.0,9.21,9.59,0.000841,0.0,0.0,0.0,Raft_b10_tps50_resource_metrics.csv,ca
Raft_b10_tps50,2,RETRIEVE,Raft,10,50,retrieveEvidenceAndLog,/ca_org2,0.0,0.0,9.58,10.6,0.000841,0.0,0.0,0.0,Raft_b10_tps50_resource_metrics.csv,ca
Raft_b10_tps50,2,RETRIEVE,Raft,10,50,retrieveEvidenceAndLog,ORDERERS_AGG,0.27,0.396,126.578,133.82,91.600841,110.12,,161.2,Raft_b10_tps50_resource_metrics.csv,orderers_agg
Raft_b10_tps50,3,SUBMIT,Raft,10,50,submitEvidence,/dev-peer0.org1.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,1.11,2.67,70.6,71.8,15.8,11.6,0.0,0.0,Raft_b10_tps50_resource_metrics.csv,chaincode
Raft_b10_tps50,3,SUBMIT,Raft,10,50,submitEvidence,/dev-peer0.org2.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,0.0,0.0,50.6,50.6,0.00504,0.00481,0.0,0.0,Raft_b10_tps50_resource_metrics.csv,chaincode
Raft_b10_tps50,3,SUBMIT,Raft,10,50,submitEvidence,/peer0.org1.example.com,2.8,3.46,146.0,169.0,78.8,74.0,0.0,29.5,Raft_b10_tps50_resource_metrics.csv,peer
Raft_b10_tps50,3,SUBMIT,Raft,10,50,submitEvidence,/peer0.org2.example.com,0.81,1.05,140.0,168.0,26.6,7.16,0.0,29.5,Raft_b10_tps50_resource_metrics.csv,peer
Raft_b10_tps50,3,SUBMIT,Raft,10,50,submitEvidence,/couchdb0,3.44,4.52,54.8,56.9,7.96,3.97,0.0,30.9,Raft_b10_tps50_resource_metrics.csv,couchdb
Raft_b10_tps50,3,SUBMIT,Raft,10,50,submitEvidence,/orderer2.example.com,0.36,0.54,95.5,125.0,30.1,30.4,0.0,50.2,Raft_b10_tps50_resource_metrics.csv,orderer
Raft_b10_tps50,3,SUBMIT,Raft,10,50,submitEvidence,/orderer4.example.com,0.31,0.45,99.0,122.0,29.6,6.45,0.0,50.2,Raft_b10_tps50_resource_metrics.csv,orderer
Raft_b10_tps50,3,SUBMIT,Raft,10,50,submitEvidence,/orderer.example.com,0.49,0.68,104.0,130.0,25.1,71.3,0.0,50.2,Raft_b10_tps50_resource_metrics.csv,orderer
Raft_b10_tps50,3,SUBMIT,Raft,10,50,submitEvidence,/couchdb1,2.42,3.55,55.7,58.2,6.93,2.94,0.0,30.9,Raft_b10_tps50_resource_metrics.csv,couchdb
Raft_b10_tps50,3,SUBMIT,Raft,10,50,submitEvidence,/orderer3.example.com,0.31,0.47,99.9,119.0,29.8,30.1,0.0,50.2,Raft_b10_tps50_resource_metrics.csv,orderer
Raft_b10_tps50,3,SUBMIT,Raft,10,50,submitEvidence,/ca_org2,0.0,0.0,10.4,11.1,0.0,0.0,0.0,0.0,Raft_b10_tps50_resource_metrics.csv,ca
Raft_b10_tps50,3,SUBMIT,Raft,10,50,submitEvidence,/ca_org1,0.0,0.0,10.6,10.9,0.0,0.0,0.0,0.0,Raft_b10_tps50_resource_metrics.csv,ca
Raft_b10_tps50,3,SUBMIT,Raft,10,50,submitEvidence,/ca_orderer,0.0,0.0,9.1,9.1,0.0,0.0,0.0,0.0,Raft_b10_tps50_resource_metrics.csv,ca
Raft_b10_tps50,3,SUBMIT,Raft,10,50,submitEvidence,ORDERERS_AGG,0.294,0.428,81.5,101.02,114.6,138.25,,200.8,Raft_b10_tps50_resource_metrics.csv,orderers_agg
Raft_b10_tps50,3,RETRIEVE,Raft,10,50,retrieveEvidenceAndLog,/dev-peer0.org1.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,0.0,0.0,71.2,71.2,0.00469,0.00462,0.0,0.0,Raft_b10_tps50_resource_metrics.csv,chaincode
Raft_b10_tps50,3,RETRIEVE,Raft,10,50,retrieveEvidenceAndLog,/dev-peer0.org2.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,1.0,1.94,71.0,72.1,9.48,10.3,0.0,0.0,Raft_b10_tps50_resource_metrics.csv,chaincode
Raft_b10_tps50,3,RETRIEVE,Raft,10,50,retrieveEvidenceAndLog,/peer0.org1.example.com,0.73,1.11,205.0,212.0,24.3,4.43,0.0,24.5,Raft_b10_tps50_resource_metrics.csv,peer
Raft_b10_tps50,3,RETRIEVE,Raft,10,50,retrieveEvidenceAndLog,/peer0.org2.example.com,2.44,3.09,210.0,221.0,63.5,54.3,0.0,24.5,Raft_b10_tps50_resource_metrics.csv,peer
Raft_b10_tps50,3,RETRIEVE,Raft,10,50,retrieveEvidenceAndLog,/couchdb0,2.64,3.56,64.8,79.5,4.21,5.6,0.0,33.8,Raft_b10_tps50_resource_metrics.csv,couchdb
Raft_b10_tps50,3,RETRIEVE,Raft,10,50,retrieveEvidenceAndLog,/orderer2.example.com,0.33,0.47,155.0,165.0,23.9,24.1,0.0,40.3,Raft_b10_tps50_resource_metrics.csv,orderer
Raft_b10_tps50,3,RETRIEVE,Raft,10,50,retrieveEvidenceAndLog,/orderer4.example.com,0.27,0.38,158.0,172.0,23.6,5.42,0.0,40.3,Raft_b10_tps50_resource_metrics.csv,orderer
Raft_b10_tps50,3,RETRIEVE,Raft,10,50,retrieveEvidenceAndLog,/orderer.example.com,0.43,0.59,165.0,175.0,20.1,56.5,0.0,40.3,Raft_b10_tps50_resource_metrics.csv,orderer
Raft_b10_tps50,3,RETRIEVE,Raft,10,50,retrieveEvidenceAndLog,/couchdb1,2.7,4.08,64.8,75.3,4.34,4.13,0.0,33.8,Raft_b10_tps50_resource_metrics.csv,couchdb
Raft_b10_tps50,3,RETRIEVE,Raft,10,50,retrieveEvidenceAndLog,/orderer3.example.com,0.31,0.42,157.0,168.0,24.0,24.2,0.0,40.3,Raft_b10_tps50_resource_metrics.csv,orderer
Raft_b10_tps50,3,RETRIEVE,Raft,10,50,retrieveEvidenceAndLog,/ca_org2,0.0,0.0,9.45,9.95,0.0,0.0,0.0,0.0,Raft_b10_tps50_resource_metrics.csv,ca
Raft_b10_tps50,3,RETRIEVE,Raft,10,50,retrieveEvidenceAndLog,/ca_org1,0.0,0.0,9.6,10.3,0.0,0.0,0.0,0.0,Raft_b10_tps50_resource_metrics.csv,ca
Raft_b10_tps50,3,RETRIEVE,Raft,10,50,retrieveEvidenceAndLog,/ca_orderer,0.0,0.0,8.57,9.11,0.0,0.0,0.0,0.0,Raft_b10_tps50_resource_metrics.csv,ca
Raft_b10_tps50,3,RETRIEVE,Raft,10,50,retrieveEvidenceAndLog,ORDERERS_AGG,0.268,0.372,128.714,137.822,91.6,110.22,,161.2,Raft_b10_tps50_resource_metrics.csv,orderers_agg
Raft_b10_tps50,4,SUBMIT,Raft,10,50,submitEvidence,/dev-peer0.org1.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,1.2,3.23,71.5,72.2,15.8,11.6,0.0,0.0,Raft_b10_tps50_resource_metrics.csv,chaincode
Raft_b10_tps50,4,SUBMIT,Raft,10,50,submitEvidence,/dev-peer0.org2.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,0.0,0.0,50.9,50.9,0.00512,0.00471,0.0,0.0,Raft_b10_tps50_resource_metrics.csv,chaincode
Raft_b10_tps50,4,SUBMIT,Raft,10,50,submitEvidence,/peer0.org2.example.com,0.79,1.03,142.0,166.0,26.6,7.15,0.0,29.5,Raft_b10_tps50_resource_metrics.csv,peer
Raft_b10_tps50,4,SUBMIT,Raft,10,50,submitEvidence,/peer0.org1.example.com,2.62,3.37,148.0,172.0,78.7,74.0,0.0,29.5,Raft_b10_tps50_resource_metrics.csv,peer
Raft_b10_tps50,4,SUBMIT,Raft,10,50,submitEvidence,/orderer4.example.com,0.36,0.59,97.4,121.0,30.1,30.4,0.0,50.2,Raft_b10_tps50_resource_metrics.csv,orderer
Raft_b10_tps50,4,SUBMIT,Raft,10,50,submitEvidence,/couchdb1,2.53,3.44,54.3,56.2,6.93,2.94,0.0,30.8,Raft_b10_tps50_resource_metrics.csv,couchdb
Raft_b10_tps50,4,SUBMIT,Raft,10,50,submitEvidence,/orderer3.example.com,0.31,0.43,98.2,123.0,29.4,6.26,0.0,50.2,Raft_b10_tps50_resource_metrics.csv,orderer
Raft_b10_tps50,4,SUBMIT,Raft,10,50,submitEvidence,/orderer.example.com,0.55,0.76,110.0,139.0,25.2,94.8,0.0,50.2,Raft_b10_tps50_resource_metrics.csv,orderer
Raft_b10_tps50,4,SUBMIT,Raft,10,50,submitEvidence,/couchdb0,3.37,4.4,55.4,57.4,7.97,3.97,0.0,30.8,Raft_b10_tps50_resource_metrics.csv,couchdb
Raft_b10_tps50,4,SUBMIT,Raft,10,50,submitEvidence,/orderer2.example.com,0.33,0.5,99.2,121.0,29.7,6.58,0.0,50.2,Raft_b10_tps50_resource_metrics.csv,orderer
Raft_b10_tps50,4,SUBMIT,Raft,10,50,submitEvidence,/ca_org2,0.0,0.0,10.4,10.5,0.00024,0.0,0.0,0.0,Raft_b10_tps50_resource_metrics.csv,ca
Raft_b10_tps50,4,SUBMIT,Raft,10,50,submitEvidence,/ca_orderer,0.0,0.01,8.75,10.4,0.000307,0.0,0.0,0.0,Raft_b10_tps50_resource_metrics.csv,ca
Raft_b10_tps50,4,SUBMIT,Raft,10,50,submitEvidence,/ca_org1,0.0,0.0,9.97,11.0,0.00024,0.0,0.0,0.0,Raft_b10_tps50_resource_metrics.csv,ca
Raft_b10_tps50,4,SUBMIT,Raft,10,50,submitEvidence,ORDERERS_AGG,0.31,0.458,82.71,102.88,114.400307,138.04,,200.8,Raft_b10_tps50_resource_metrics.csv,orderers_agg
Raft_b10_tps50,4,RETRIEVE,Raft,10,50,retrieveEvidenceAndLog,/dev-peer0.org1.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,0.0,0.0,71.9,71.9,0.00536,0.00464,0.0,0.0,Raft_b10_tps50_resource_metrics.csv,chaincode
Raft_b10_tps50,4,RETRIEVE,Raft,10,50,retrieveEvidenceAndLog,/dev-peer0.org2.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,0.95,1.89,70.8,72.3,9.47,10.3,0.0,0.0,Raft_b10_tps50_resource_metrics.csv,chaincode
Raft_b10_tps50,4,RETRIEVE,Raft,10,50,retrieveEvidenceAndLog,/peer0.org2.example.com,2.37,3.01,214.0,222.0,63.6,54.3,0.0,24.5,Raft_b10_tps50_resource_metrics.csv,peer
Raft_b10_tps50,4,RETRIEVE,Raft,10,50,retrieveEvidenceAndLog,/peer0.org1.example.com,0.71,0.98,208.0,213.0,24.3,4.42,0.0,24.5,Raft_b10_tps50_resource_metrics.csv,peer
Raft_b10_tps50,4,RETRIEVE,Raft,10,50,retrieveEvidenceAndLog,/orderer4.example.com,0.3,0.41,152.0,157.0,23.4,23.7,0.0,40.3,Raft_b10_tps50_resource_metrics.csv,orderer
Raft_b10_tps50,4,RETRIEVE,Raft,10,50,retrieveEvidenceAndLog,/couchdb1,2.78,4.37,64.8,74.3,4.34,4.13,0.0,33.8,Raft_b10_tps50_resource_metrics.csv,couchdb
Raft_b10_tps50,4,RETRIEVE,Raft,10,50,retrieveEvidenceAndLog,/orderer3.example.com,0.27,0.41,152.0,161.0,23.6,5.42,0.0,40.3,Raft_b10_tps50_resource_metrics.csv,orderer
Raft_b10_tps50,4,RETRIEVE,Raft,10,50,retrieveEvidenceAndLog,/orderer.example.com,0.48,0.63,163.0,169.0,20.3,75.2,0.0,40.3,Raft_b10_tps50_resource_metrics.csv,orderer
Raft_b10_tps50,4,RETRIEVE,Raft,10,50,retrieveEvidenceAndLog,/couchdb0,2.63,3.74,63.9,77.2,4.21,5.6,0.0,33.8,Raft_b10_tps50_resource_metrics.csv,couchdb
