consensus,batch,tps,round_label,phase,role,cpu_avg_mean__n,cpu_avg_mean__mean,cpu_avg_mean__ci95_low,cpu_avg_mean__ci95_high,cpu_max_peak__n,cpu_max_peak__mean,cpu_max_peak__ci95_low,cpu_max_peak__ci95_high,mem_avg_mb_mean__n,mem_avg_mb_mean__mean,mem_avg_mb_mean__ci95_low,mem_avg_mb_mean__ci95_high,mem_max_mb_peak__n,mem_max_mb_peak__mean,mem_max_mb_peak__ci95_low,mem_max_mb_peak__ci95_high,traffic_in_mb_sum__n,traffic_in_mb_sum__mean,traffic_in_mb_sum__ci95_low,traffic_in_mb_sum__ci95_high,traffic_out_mb_sum__n,traffic_out_mb_sum__mean,traffic_out_mb_sum__ci95_low,traffic_out_mb_sum__ci95_high,traffic_in_mbps__n,traffic_in_mbps__mean,traffic_in_mbps__ci95_low,traffic_in_mbps__ci95_high,traffic_out_mbps__n,traffic_out_mbps__mean,traffic_out_mbps__ci95_low,traffic_out_mbps__ci95_high,disk_write_mb_sum__n,disk_write_mb_sum__mean,disk_write_mb_sum__ci95_low,disk_write_mb_sum__ci95_high,disk_write_mb_per_s__n,disk_write_mb_per_s__mean,disk_write_mb_per_s__ci95_low,disk_write_mb_per_s__ci95_high,disk_read_b_sum__n,disk_read_b_sum__mean,disk_read_b_sum__ci95_low,disk_read_b_sum__ci95_high
Raft,10,150,submitEvidence,SUBMIT,orderer,5.0,0.6655,0.6500750791250003,0.6809249208749997,5.0,2.194,2.063616625845164,2.324383374154836,5.0,160.85,158.2292883867163,163.4707116132837,5.0,188.2,184.98654767578543,191.41345232421455,5.0,340.52,340.113906209848,340.926093790152,5.0,409.96000000000004,408.1855300753183,411.7344699246818,5.0,28.518313435842543,26.053511603018592,30.983115268666495,5.0,34.328269188020386,31.485576028907786,37.170962347132985,5.0,600.0,600.0,600.0,5.0,6.281113493462376,5.740305895186788,6.8219210917379645,5.0,0.0,0.0,0.0
Raft,10,200,submitEvidence,SUBMIT,orderer,5.0,0.8215000000000001,0.7869669616743619,0.8560330383256384,5.0,2.7079999999999997,2.640914928754603,2.7750850712453965,5.0,165.85,163.87972434415892,167.82027565584107,5.0,196.4,193.41015649907894,199.38984350092107,5.0,452.58000000000004,451.4892050722524,453.6707949277477,5.0,499.1,478.8441384096356,519.3558615903644,5.0,95.37005639258291,72.33567317236118,118.40443961280464,5.0,104.66750491993623,82.20571164001903,127.12929819985344,5.0,800.0,800.0,800.0,5.0,21.0754505636448,15.967292697735367,26.183608429554234,5.0,0.0,0.0,0.0
Raft,100,50,submitEvidence,SUBMIT,orderer,5.0,0.305,0.28219283270548484,0.32780716729451514,5.0,0.6,0.5561075860768628,0.6438924139231371,5.0,103.225,101.88340627163063,104.56659372836936,5.0,138.6,135.24574643773013,141.95425356226986,5.0,113.17999999999999,113.01813277539908,113.3418672246009,5.0,136.21599999999998,136.08211734475293,136.34988265524703,5.0,14.556451015841585,14.527463612093435,14.585438419589735,5.0,17.519188744172336,17.487004181812328,17.551373306532344,5.0,192.0,192.0,192.0,5.0,3.0867185998055575,3.082605832790568,3.090831366820547,5.0,0.0,0.0,0.0
Raft,100,100,submitEvidence,SUBMIT,orderer,5.0,0.503,0.48319970444665034,0.5228002955533497,5.0,0.916,0.8541755445151356,0.9778244554848645,5.0,129.05,126.62199163098643,131.4780083690136,5.0,174.6,168.80354182625285,180.39645817374713,5.0,225.38000000000002,225.0034450393369,225.75655496066315,5.0,271.62,271.17757840197385,272.06242159802616,5.0,29.003802081016396,28.95435612000557,29.05324804202722,5.0,34.95434252342163,34.91446336279724,34.99422168404602,5.0,380.8,380.8,380.8,5.0,6.125571198826153,6.1199756998952175,6.131166697757088,5.0,0.0,0.0,0.0
Raft,100,150,submitEvidence,SUBMIT,orderer,5.0,0.875,0.8135898226675741,0.9364101773324259,5.0,1.6199999999999999,1.4311095691147906,1.8088904308852092,5.0,144.6,143.2722998230022,145.9277001769978,5.0,185.2,180.77578401973864,189.62421598026134,5.0,336.76000000000005,336.3814040760917,337.1385959239084,5.0,406.5400000000001,406.3734400000001,406.7065600000001,5.0,43.22591822017039,43.04462319262601,43.40721324771477,5.0,52.182736866605765,51.97979751773294,52.38567621547859,5.0,572.0,572.0,572.0,5.0,9.177612268814576,9.141147761685112,9.21407677594404,5.0,0.0,0.0,0.0
Raft,100,200,submitEvidence,SUBMIT,orderer,5.0,1.041,0.9015146321078802,1.1804853678921197,5.0,2.1420000000000003,2.0078873056567725,2.276112694343228,5.0,155.4,154.26812025373718,156.53187974626283,5.0,194.2,190.98654767578543,197.41345232421455,5.0,447.12,446.46073652732764,447.77926347267237,5.0,539.9,539.3957145570215,540.4042854429784,5.0,54.09214909646287,51.61517315729765,56.56912503562809,5.0,65.3155085801971,62.37445742546684,68.25655973492738,5.0,760.0,760.0,760.0,5.0,11.49291893017509,10.97115531617724,12.01468254417294,5.0,0.0,0.0,0.0
Raft,300,50,submitEvidence,SUBMIT,orderer,5.0,0.251,0.22640457733642294,0.27559542266357706,5.0,0.59,0.47792383446958936,0.7020761655304106,5.0,100.41499999999999,99.97465166788098,100.85534833211901,5.0,140.0,135.19182695818878,144.80817304181122,5.0,113.1,112.85170701177843,113.34829298822156,5.0,136.124,135.8904857576592,136.35751424234078,5.0,14.850151081530779,14.73171260669693,14.968589556364627,5.0,17.873248585690515,17.727662256514346,18.018834914866684,5.0,192.32,192.09792,192.54208,5.0,3.15649384359401,3.1283419310541323,3.1846457561338877,5.0,0.0,0.0,0.0
Raft,300,100,submitEvidence,SUBMIT,orderer,5.0,0.4085000000000001,0.3655728601465228,0.4514271398534774,5.0,0.764,0.7204601412955899,0.8075398587044101,5.0,137.7,136.8672,138.53279999999998,5.0,198.0,192.80657954715778,203.19342045284222,5.0,225.16,224.690535801578,225.629464198422,5.0,271.46,271.02460141295586,271.8953985870441,5.0,29.44343916400003,29.361658886604957,29.5252194413951,5.0,35.49791077265782,35.43800879865012,35.55781274666552,5.0,388.56,388.28800865896136,388.83199134103864,5.0,6.351339101531275,6.340391046572396,6.362287156490154,5.0,0.0,0.0,0.0
Raft,300,150,submitEvidence,SUBMIT,orderer,5.0,0.8089999999999999,0.5911503158230428,1.026849684176957,5.0,1.78,1.565869789146884,1.994130210853116,5.0,164.95,162.48263722975318,167.4173627702468,5.0,227.4,223.22675692536367,231.57324307463634,5.0,336.7,336.27899875534627,337.1210012446537,5.0,406.3,405.71112147262784,406.8888785273722,5.0,43.44754744986521,43.178621391808264,43.71647350792216,5.0,52.42864478253375,52.11487841366134,52.742411151406166,5.0,598.4,593.9584,602.8416,5.0,9.65191415410267,9.644280644982796,9.659547663222543,5.0,0.0,0.0,0.0
Raft,300,200,submitEvidence,SUBMIT,orderer,5.0,1.001,0.9228641059691514,1.0791358940308484,5.0,2.216,2.0217593304789134,2.410240669521087,5.0,176.15,173.4567792218238,178.8432207781762,5.0,234.2,221.68027077609102,246.71972922390896,5.0,446.32,445.6321343107844,447.0078656892156,5.0,539.06,538.4233330088657,539.6966669911342,5.0,57.07921829116417,56.653457871752124,57.50497871057621,5.0,68.93975628811125,68.39154427646136,69.48796829976115,5.0,792.8,790.5791999999999,795.0208,5.0,12.673821468737867,12.559647178480615,12.787995758995118,5.0,0.0,0.0,0.0
SmartBFT,10,50,submitEvidence,SUBMIT,orderer,5.0,1.1245,1.091992933322122,1.157007066677878,5.0,1.6439999999999997,1.5938780150432963,1.694121984956703,5.0,88.46,87.58171290707422,89.33828709292577,5.0,114.6,113.4896,115.71039999999999,5.0,170.71999999999997,170.58400432948065,170.8559956705193,5.0,125.37600000000002,125.23510603499088,125.51689396500916,5.0,21.976484812737255,21.95412369237112,21.99884593310339,5.0,16.139425402107598,16.132424165159392,16.146426639055804,5.0,204.4,204.4,204.4,5.0,3.289007963883658,3.284203064857081,3.2938128629102352,5.0,0.0,0.0,0.0
SmartBFT,10,100,submitEvidence,SUBMIT,orderer,5.0,1.7695,1.4754912595448904,2.06350874045511,5.0,3.682,3.4125134463020466,3.9514865536979533,5.0,126.3,122.162688863525,130.437311136475,5.0,160.2,156.1390620984802,164.26093790151978,5.0,339.9,339.72443034430745,340.0755696556925,5.0,249.234,248.8895522017838,249.57844779821622,5.0,31.145645295587013,27.855804304293876,34.43548628688015,5.0,22.836732056619486,20.443653323274958,25.229810789964013,5.0,408.0,408.0,408.0,5.0,4.673145711906745,4.1809328892634445,5.1653585345500455,5.0,0.0,0.0,0.0
SmartBFT,10,150,submitEvidence,SUBMIT,orderer,5.0,2.309,1.8633914682863446,2.754608531713656,5.0,8.184000000000001,6.13739694167726,10.230603058322743,5.0,150.4,144.07507421703622,156.7249257829638,5.0,181.2,164.14622967669612,198.25377032330385,5.0,580.28,489.24758218371653,671.3124178162834,5.0,440.38,356.1265295364137,524.6334704635863,5.0,76.06485864212529,39.72933478954182,112.40038249470877,5.0,57.983606663679325,28.58503247517742,87.38218085218122,5.0,612.0,612.0,612.0,5.0,9.790034513964084,6.529968296982784,13.050100730945385,5.0,0.0,0.0,0.0
SmartBFT,10,200,submitEvidence,SUBMIT,orderer,5.0,3.6525000000000007,3.272932118482083,4.032067881517919,5.0,33.712,24.632301059066776,42.79169894093323,5.0,192.25,183.18539291529964,201.31460708470036,5.0,304.0,241.3705853132891,366.6294146867109,5.0,1108.8,1014.5573552629171,1203.0426447370828,5.0,882.2,733.7724951505281,1030.627504849472,5.0,839.96491529294,569.1360371602245,1110.7937934256554,5.0,674.6279720474537,415.87588349419366,933.3800606007137,5.0,798.8,769.2333193367939,828.366680663206,5.0,75.31927321442518,51.87941832803915,98.75912810081121,5.0,0.0,0.0,0.0
SmartBFT,100,50,submitEvidence,SUBMIT,orderer,5.0,0.5599999999999999,0.4909478718648005,0.6290521281351994,5.0,1.148,0.44126943517065853,1.8547305648293413,5.0,85.22,83.9064503030338,86.5335496969662,5.0,111.8,107.37578401973863,116.22421598026136,5.0,167.74,165.59582076271596,169.88417923728406,5.0,121.59,119.42541411125362,123.75458588874639,5.0,21.979538103161396,21.737099742723483,22.221976463599308,5.0,15.932271813643927,15.677024456714648,16.187519170573207,5.0,186.4,186.4,186.4,5.0,3.053114143094842,3.0466711908658253,3.059557095323859,5.0,0.0,0.0,0.0
SmartBFT,100,100,submitEvidence,SUBMIT,orderer,5.0,1.8259999999999998,1.713717748793498,1.9382822512065017,5.0,2.8579999999999997,2.4341347062284995,3.2818652937715,5.0,113.3,111.85421293407362,114.74578706592638,5.0,156.0,154.47952218036565,157.52047781963435,5.0,331.76000000000005,331.57172251966847,331.9482774803316,5.0,239.82,239.63070203804585,240.00929796195413,5.0,42.801153705245625,42.68657087840719,42.91573653208406,5.0,30.93975766860949,30.85244324418879,31.027072093030192,5.0,372.4,372.4,372.4,5.0,6.005531390507909,5.98698987977114,6.024072901244678,5.0,0.0,0.0,0.0
SmartBFT,100,150,submitEvidence,SUBMIT,orderer,5.0,3.0255,2.638577728188206,3.4124222718117942,5.0,5.754,4.546947444550984,6.961052555449015,5.0,127.65,126.34056341887054,128.95943658112947,5.0,165.8,161.55353654907995,170.04646345092007,5.0,495.5400000000001,494.4484988274858,496.63150117251433,5.0,357.394,356.57235089323,358.21564910677,5.0,63.4317679525242,63.08693830385701,63.77659760119138,5.0,45.74829865047155,45.51341458906745,45.98318271187564,5.0,559.2,556.9792,561.4208000000001,5.0,8.947520128575496,8.91003768251407,8.985002574636923,5.0,0.0,0.0,0.0
SmartBFT,100,200,submitEvidence,SUBMIT,orderer,5.0,3.1105,2.8295765493163665,3.3914234506836336,5.0,8.214,7.066010716593574,9.361989283406427,5.0,144.5,140.90725108030077,148.09274891969923,5.0,180.0,173.98177541130278,186.01822458869722,5.0,655.76,653.6447681485,657.8752318515,5.0,472.054,470.8951538208994,473.21284617910055,5.0,65.86795433111148,63.76738676483994,67.96852189738301,5.0,47.41582514344263,45.89080112605839,48.94084916082687,5.0,741.6,738.8800865896136,744.3199134103864,5.0,9.311180596919783,9.019445740020561,9.602915453819005,5.0,0.0,0.0,0.0
SmartBFT,300,50,submitEvidence,SUBMIT,orderer,5.0,0.907,0.8506875553363202,0.9633124446636798,5.0,1.89,1.723671494204992,2.056328505795008,5.0,87.11,86.06171535468653,88.15828464531347,5.0,116.2,112.75507459587294,119.64492540412706,5.0,174.18,171.47087430664433,176.88912569335568,5.0,128.044,125.2428853192031,130.8451146807969,5.0,22.721645257903496,22.3665325129245,23.076758002882492,5.0,16.70323221297837,16.337630470703736,17.068833955253005,5.0,186.16,185.88800865896135,186.43199134103864,5.0,3.0355540765391016,3.0285402008013755,3.0425679522768276,5.0,0.0,0.0,0.0
SmartBFT,300,100,submitEvidence,SUBMIT,orderer,5.0,2.2835,1.804194638986794,2.762805361013206,5.0,5.062,3.415516043812149,6.708483956187852,5.0,123.25,122.19749688836565,124.30250311163435,5.0,177.0,172.11234763920345,181.88765236079655,5.0,363.0,356.09953179095794,369.90046820904206,5.0,270.68,263.7225885613686,277.63741143863143,5.0,47.33083730258085,46.544089846530156,48.11758475863155,5.0,35.29309195783401,34.472670996834715,36.1135129188333,5.0,370.08000000000004,369.85792000000004,370.30208000000005,5.0,6.032000399267677,5.9793486162751,6.084652182260253,5.0,0.0,0.0,0.0
SmartBFT,300,150,submitEvidence,SUBMIT,orderer,5.0,2.2064999999999997,1.20850821299171,3.2044917870082896,5.0,7.828,4.6321451459642295,11.023854854035772,5.0,141.3,138.41843711850672,144.1815628814933,5.0,198.4,194.5136,202.28640000000001,5.0,543.38,522.6667982896317,564.0932017103682,5.0,405.76000000000005,385.089962905268,426.4300370947321,5.0,70.0124215435869,68.01244333554625,72.01239975162754,5.0,52.277294836202124,50.112674849912764,54.44191482249148,5.0,556.0,556.0,556.0,5.0,8.956508606329818,8.86917872293577,9.043838489723866,5.0,0.0,0.0,0.0
SmartBFT,300,200,submitEvidence,SUBMIT,orderer,5.0,3.8825000000000003,3.10029703641574,4.6647029635842605,5.0,15.063999999999998,8.131123540767799,21.996876459232197,5.0,162.35,158.8344943806047,165.8655056193953,5.0,221.2,210.2920507225235,232.10794927747648,5.0,758.8,721.130181197144,796.4698188028559,5.0,574.3199999999999,536.1400177998155,612.4999822001844,5.0,79.22329484672237,76.76123351971154,81.6853561737332,5.0,59.950712351309015,57.20288940845694,62.69853529416109,5.0,739.2,736.9792,741.4208000000001,5.0,9.65318889308019,9.34843141798645,9.957946368173928,5.0,0.0,0.0,0.0
Raft,10,50,submitEvidence,SUBMIT,peer,5.0,1.7399999999999998,1.6915192442303133,1.7884807557696862,5.0,3.378,3.2438873056567727,3.5121126943432275,5.0,143.3,141.16771394039168,145.43228605960834,5.0,170.2,168.58132775399093,171.81867224600904,5.0,105.34,105.22896,105.45104,5.0,81.176,81.08161600000001,81.27038399999999,5.0,13.54520599001664,13.52926508341286,13.561146896620421,5.0,10.438067221297837,10.420341089770613,10.455793352825062,5.0,59.0,59.0,59.0,5.0,0.9483194675540766,0.9465959052103395,0.9500430298978136,5.0,0.0,0.0,0.0
Raft,10,100,submitEvidence,SUBMIT,peer,5.0,3.0220000000000002,2.6272951645799107,3.4167048354200897,5.0,6.787999999999999,6.4395705283647775,7.136429471635221,5.0,189.4,176.9126275237743,201.88737247622572,5.0,285.2,252.18543452595506,318.21456547404495,5.0,208.58,207.92073652732768,209.23926347267235,5.0,160.14,160.07200216474033,160.20799783525965,5.0,22.82814627548416,19.614217230449576,26.04207532051874,5.0,17.52225226763245,15.112794284553134,19.931710250711763,5.0,118.0,118.0,118.0,5.0,1.613968015886417,1.3914063860174397,1.8365296457553941,5.0,0.0,0.0,0.0
Raft,10,150,submitEvidence,SUBMIT,peer,5.0,3.1730000000000005,2.987942586898012,3.358057413101989,5.0,10.576,9.897916895051942,11.254083104948059,5.0,270.3,260.6177672492343,279.9822327507657,5.0,497.0,478.52343114103707,515.476568858963,5.0,308.62,305.81445403416734,311.42554596583267,5.0,235.92,233.8252693217504,238.01473067824958,5.0,25.83774793722737,23.80094872697748,27.87454714747726,5.0,19.75018668793565,18.216272705274125,21.284100670597173,5.0,171.33999999999997,165.78203480457097,176.89796519542898,5.0,1.791181021865535,1.689569307040797,1.892792736690273,5.0,0.0,0.0,0.0
Raft,10,200,submitEvidence,SUBMIT,peer,5.0,3.656,3.4773088131552092,3.834691186844791,5.0,13.096,12.013267470620745,14.178732529379255,5.0,326.1,323.2084258681473,328.99157413185276,5.0,688.8,670.3150914570831,707.2849085429168,5.0,356.12,333.6997137222916,378.5402862777084,5.0,296.6,289.9974370406637,303.2025629593363,5.0,74.4803123989501,59.60765238064768,89.35297241725253,5.0,62.34157263176794,48.174729812842365,76.5084154506935,5.0,165.74,140.3304848267898,191.1495151732102,5.0,4.284874429145204,3.684518708735055,4.885230149555353,5.0,0.0,0.0,0.0
Raft,100,50,submitEvidence,SUBMIT,peer,5.0,1.4529999999999998,1.0849679328319337,1.821032067168066,5.0,3.632,3.5092894955433724,3.754710504456628,5.0,180.2,177.50856814316245,182.89143185683753,5.0,212.6,204.91694669027996,220.28305330972003,5.0,103.24000000000001,103.17200216474033,103.30799783525968,5.0,79.874,79.8128019482663,79.93519805173369,5.0,13.278038731243763,13.2534278482249,13.302649614262625,5.0,10.272855361124153,10.258887111252195,10.28682361099611,5.0,49.88000000000001,49.74400432948069,50.01599567051933,5.0,0.8019043972233476,0.799099516753061,0.8047092776936342,5.0,0.0,0.0,0.0
Raft,100,100,submitEvidence,SUBMIT,peer,5.0,3.113,2.9216471968744644,3.3043528031255356,5.0,6.828,5.88438863945796,7.771611360542041,5.0,205.8,204.5128217528252,207.08717824717482,5.0,251.8,246.57698716830987,257.02301283169015,5.0,205.9,205.3448,206.45520000000002,5.0,158.6,157.9200216474034,159.2799783525966,5.0,26.496981876408352,26.40579950085669,26.588164251960013,5.0,20.41001636165666,20.310203607562627,20.50982911575069,5.0,99.72,99.58400432948068,99.85599567051932,5.0,1.6041024088318008,1.6008186730455538,1.6073861446180477,5.0,0.0,0.0,0.0
Raft,100,150,submitEvidence,SUBMIT,peer,5.0,4.831999999999999,4.68144198226597,4.982558017734028,5.0,11.218,10.002967917697644,12.433032082302356,5.0,224.8,223.370966536431,226.229033463569,5.0,265.8,262.8360430772361,268.7639569227639,5.0,306.36,305.8289199292009,306.89108007079915,5.0,234.88000000000002,234.2325311015964,235.52746889840364,5.0,39.32395198343583,39.103520070698735,39.54438389617293,5.0,30.148846829800608,29.977599578755527,30.32009408084569,5.0,149.44,149.32896,149.55104,5.0,2.3977315036737332,2.388006663397378,2.4074563439500882,5.0,0.0,0.0,0.0
Raft,100,200,submitEvidence,SUBMIT,peer,5.0,5.8340000000000005,5.550446852784174,6.117553147215827,5.0,12.203999999999999,10.809254057279247,13.59874594272075,5.0,259.4,243.2406753309428,275.55932466905716,5.0,418.0,340.07396655802376,495.92603344197624,5.0,402.8,402.2448,403.3552,5.0,306.78,305.90039777717425,307.6596022228257,5.0,48.730801246363924,46.48292773839767,50.97867475433018,5.0,37.11581097739745,35.33678361773176,38.89483833706314,5.0,203.2,201.84004329480678,204.5599567051932,5.0,3.0732458114890604,2.9163001580530437,3.230191464925077,5.0,0.0,0.0,0.0
Raft,300,50,submitEvidence,SUBMIT,peer,5.0,1.6490000000000002,1.5503250113959979,1.7476749886040026,5.0,3.8480000000000003,3.6877115388307695,4.008288461169231,5.0,180.9,177.6626555079819,184.13734449201812,5.0,215.4,205.6010738874099,225.1989261125901,5.0,103.21999999999998,103.16447999999997,103.27552,5.0,79.854,79.8282564350565,79.8797435649435,5.0,13.552921131447587,13.44282448500013,13.663017777895043,5.0,10.484920865224625,10.403237516325964,10.566604214123286,5.0,49.8,49.8,49.8,5.0,0.8173497504159734,0.8109420058179645,0.8237574950139822,5.0,0.0,0.0,0.0
Raft,300,100,submitEvidence,SUBMIT,peer,5.0,2.712,2.500058262949461,2.9239417370505394,5.0,6.886,6.186877751050647,7.585122248949353,5.0,247.1,244.5633374367094,249.6366625632906,5.0,320.6,309.7914095202011,331.40859047979893,5.0,205.35999999999999,204.63292113660208,206.0870788633979,5.0,157.9,157.9,157.9,5.0,26.854263688240707,26.744317739644885,26.96420963683653,5.0,20.648056128162704,20.62635080758058,20.66976144874483,5.0,98.6,98.6,98.6,5.0,1.6116991246333459,1.6100048999583954,1.6133933493082964,5.0,0.0,0.0,0.0
Raft,300,150,submitEvidence,SUBMIT,peer,5.0,4.2780000000000005,3.5249591510256573,5.031040848974343,5.0,10.091999999999999,9.645814667672724,10.538185332327274,5.0,303.9,299.480140708122,308.31985929187795,5.0,379.4,372.62292032214464,386.1770796778553,5.0,306.2,305.6448,306.7552,5.0,234.71999999999997,234.00467483869218,235.43532516130776,5.0,39.51170743933015,39.308975867159624,39.71443901150068,5.0,30.28808308131901,30.092032969757547,30.48413319288047,5.0,147.6,147.6,147.6,5.0,2.3807829996216388,2.3642379554910415,2.397328043752236,5.0,0.0,0.0,0.0
Raft,300,200,submitEvidence,SUBMIT,peer,5.0,6.105,5.8915907683346385,6.318409231665362,5.0,14.463999999999999,13.680666118327567,15.24733388167243,5.0,325.0,317.81450216060153,332.18549783939847,5.0,407.4,382.2837190778571,432.51628092214287,5.0,403.2,401.58132775399093,404.81867224600904,5.0,307.2,305.2727281374959,309.1272718625041,5.0,51.56467196975992,51.133178416334744,51.9961655231851,5.0,39.28788064921236,38.81785725461018,39.75790404381454,5.0,200.0,200.0,200.0,5.0,3.1972169401178006,3.173070630441574,3.221363249794027,5.0,0.0,0.0,0.0
SmartBFT,10,50,submitEvidence,SUBMIT,peer,5.0,2.0359999999999996,1.9853047369471266,2.0866952630528726,5.0,4.0440000000000005,3.8414090491260784,4.246590950873923,5.0,142.8,141.370966536431,144.229033463569,5.0,171.4,168.541933072862,174.258066927138,5.0,108.12,108.01613159094316,108.22386840905685,5.0,153.162,152.6122819034596,153.7117180965404,5.0,13.918111164913654,13.886327340803,13.949894989024308,5.0,19.716310896343753,19.627279060862033,19.805342731825473,5.0,58.720000000000006,58.584004329480685,58.85599567051933,5.0,0.9448657878917703,0.9422125550597469,0.9475190207237938,5.0,0.0,0.0,0.0
SmartBFT,10,100,submitEvidence,SUBMIT,peer,5.0,3.1390000000000002,2.850629846870381,3.4273701531296195,5.0,7.994,7.686176771350828,8.301823228649171,5.0,205.0,195.45403063067977,214.54596936932023,5.0,331.8,310.5422917359373,353.05770826406274,5.0,212.7,212.7,212.7,5.0,301.82,301.2760173179227,302.3639826820773,5.0,19.48976652789342,17.436949520516357,21.54258353527048,5.0,27.658258118234805,24.6966325145475,30.61988372192211,5.0,117.28,117.14400432948068,117.41599567051932,5.0,1.3432786011656954,1.2022679439566428,1.484289258374748,5.0,0.0,0.0,0.0
SmartBFT,10,150,submitEvidence,SUBMIT,peer,5.0,3.4839999999999995,3.272112809787849,3.69588719021215,5.0,11.177999999999999,10.403083192449666,11.952916807550332,5.0,282.4,279.6448986661104,285.15510133388955,5.0,546.4,532.9829857509205,559.8170142490794,5.0,310.18,300.6129035322936,319.7470964677064,5.0,443.91999999999996,439.9976780134211,447.84232198657884,5.0,39.48525245991635,27.57117492975591,51.399329990076794,5.0,56.72381158560355,38.34171652904868,75.10590664215842,5.0,157.9,145.08762468735793,170.71237531264208,5.0,2.4910359823401538,1.8596221200168603,3.122449844663447,5.0,0.0,0.0,0.0
SmartBFT,10,200,submitEvidence,SUBMIT,peer,5.0,3.91,3.480549121412006,4.339450878587994,5.0,14.41,12.26153022775744,16.55846977224256,5.0,335.0,326.87101118219493,343.12898881780507,5.0,740.6,700.3566160945678,780.8433839054322,5.0,363.84000000000003,259.00798488724166,468.6720151127584,5.0,568.04,557.4109283629472,578.6690716370528,5.0,280.02109590871044,142.81051803869485,417.231673778726,5.0,428.87600536082334,296.86861051917475,560.8834002024719,5.0,123.3,92.42980656542626,154.17019343457372,5.0,11.972195799424439,6.526660232053265,17.417731366795614,5.0,0.0,0.0,0.0
SmartBFT,100,50,submitEvidence,SUBMIT,peer,5.0,1.554,1.4525334974683763,1.6554665025316238,5.0,4.002,3.6274559733435865,4.376544026656413,5.0,147.9,145.00842586814724,150.79157413185277,5.0,184.8,181.58654767578545,188.01345232421457,5.0,105.25999999999999,105.19200216474032,105.32799783525967,5.0,151.55599999999998,151.5352263181886,151.57677368181137,5.0,13.792734775374376,13.765219455412414,13.820250095336338,5.0,19.859128652246255,19.819940807389063,19.898316497103448,5.0,49.8,49.8,49.8,5.0,0.8156925124792013,0.8139711657999897,0.8174138591584128,5.0,0.0,0.0,0.0
SmartBFT,100,100,submitEvidence,SUBMIT,peer,5.0,3.617,3.4220564006077656,3.8119435993922344,5.0,7.882,7.33158142903423,8.432418570965769,5.0,176.6,173.05040878973367,180.14959121026632,5.0,225.4,219.4074395989694,231.3925604010306,5.0,209.16,209.09200216474034,209.22799783525966,5.0,300.46000000000004,299.7880015523828,301.13199844761726,5.0,26.98425978351374,26.89597117699,27.07254839003748,5.0,38.76312139883431,38.60146234270174,38.92478045496688,5.0,99.6,99.6,99.6,5.0,1.606205495420483,1.601246487715375,1.611164503125591,5.0,0.0,0.0,0.0
SmartBFT,100,150,submitEvidence,SUBMIT,peer,5.0,5.351,5.148171450293604,5.553828549706396,5.0,12.047999999999998,11.71126765278043,12.384732347219567,5.0,195.6,193.22007576591187,197.97992423408812,5.0,248.8,243.1516755900533,254.44832440994674,5.0,309.06,307.98988890595416,310.13011109404584,5.0,444.66,443.680107388741,445.63989261125903,5.0,39.56128986680004,39.33528459691288,39.7872951366872,5.0,56.918715092670276,56.664107121213895,57.173323064126656,5.0,149.36,149.24896,149.47104000000002,5.0,2.3898524230717175,2.3810981420575796,2.3986067040858554,5.0,0.0,0.0,0.0
SmartBFT,100,200,submitEvidence,SUBMIT,peer,5.0,5.454,5.165062536703874,5.742937463296125,5.0,13.242,11.377561024119053,15.106438975880948,5.0,320.9,308.88437653053325,332.9156234694667,5.0,732.0,698.0237558756121,765.9762441243879,5.0,404.0,402.4795221803657,405.5204778196343,5.0,584.02,581.3727379324291,586.6672620675708,5.0,40.58112114498911,39.21156772381371,41.950674566164516,5.0,58.66367592041909,56.687782314942964,60.63956952589521,5.0,202.4,201.2896,203.5104,5.0,2.54119789794542,2.4634223985952843,2.618973397295556,5.0,0.0,0.0,0.0
SmartBFT,300,50,submitEvidence,SUBMIT,peer,5.0,1.861,1.7726246110277302,1.9493753889722698,5.0,4.284000000000001,4.0647838657032755,4.503216134296726,5.0,149.1,147.2691022529917,150.9308977470083,5.0,191.8,188.35507459587296,195.24492540412706,5.0,105.17999999999999,105.12447999999999,105.23552,5.0,150.96599999999998,150.3041349979822,151.62786500201776,5.0,13.720657570715474,13.690036360873181,13.751278780557767,5.0,19.693402196339438,19.599951241617816,19.78685315106106,5.0,49.8,49.8,49.8,5.0,0.8120465890183028,0.8105917855485044,0.8135013924881013,5.0,0.0,0.0,0.0
SmartBFT,300,100,submitEvidence,SUBMIT,peer,5.0,3.724,3.4028526716661034,4.045147328333897,5.0,10.02,7.975894892878548,12.064105107121451,5.0,189.9,186.57458836232266,193.22541163767735,5.0,250.8,237.62057637679098,263.979423623209,5.0,209.0,209.0,209.0,5.0,299.91999999999996,299.86447999999996,299.97551999999996,5.0,27.25228112104382,27.003603945977478,27.50095829611016,5.0,39.10765201626017,38.75566688980908,39.45963714271126,5.0,98.6,98.6,98.6,5.0,1.607102224004139,1.5924374097328824,1.6217670382753957,5.0,0.0,0.0,0.0
